# {"t_start": 1681213638.5927143, "env_id": "CarnivalNoFrameskip-v4"} 
r,l,t
360.0,348,10.309586
480.0,386,15.765801
680.0,425,21.068448
1000.0,366,25.790789
1040.0,324,29.988374
800.0,401,34.924817
1260.0,425,40.384303
600.0,365,45.26102
580.0,419,50.69122
340.0,744,60.508052
740.0,402,65.846742
600.0,362,70.67818
680.0,374,75.749606
500.0,405,81.24936
620.0,675,165.596577
680.0,666,174.265243
800.0,430,179.805809
840.0,432,185.245614
920.0,383,190.089611
1180.0,378,194.900847
480.0,333,199.048256
620.0,732,208.32618
980.0,405,223.381664
1160.0,447,266.237071
460.0,562,317.75136
960.0,415,353.43013
640.0,448,391.679126
880.0,463,432.705246
1300.0,425,532.808738
1080.0,445,571.614204
1140.0,407,607.406842
880.0,403,643.108294
660.0,446,681.458678
480.0,399,715.804696
1140.0,384,748.170234
1140.0,455,787.177048
960.0,448,825.262492
960.0,341,854.326146
1080.0,445,891.990597
1240.0,448,930.456493
700.0,410,965.28136
760.0,511,1008.819147
360.0,365,1100.923365
940.0,353,1131.53349
1140.0,557,1180.154136
860.0,402,1219.805121
620.0,324,1248.983411
1220.0,383,1282.09284
460.0,404,1319.124492
540.0,393,1355.485932
740.0,378,1390.517451
1100.0,378,1424.224891
540.0,454,1467.350688
420.0,404,1505.554003
540.0,409,1540.370629
560.0,432,1577.249024
520.0,383,1610.404876
640.0,413,1647.14674
1200.0,400,1727.876822
520.0,558,1776.198548
1060.0,449,1815.082346
820.0,447,1852.845641
940.0,340,1881.63028
680.0,479,1921.822034
860.0,377,1953.743698
760.0,686,2013.349568
700.0,409,2048.997945
920.0,462,2089.699422
1440.0,534,2136.196879
840.0,392,2169.162462
620.0,401,2203.930329
1000.0,516,2248.870921
240.0,305,2333.622836
1180.0,549,2379.866591
1340.0,473,2420.773321
1100.0,492,2462.675275
1740.0,809,2531.573008
1440.0,449,2569.609017
480.0,409,2604.60704
1580.0,462,2644.170348
880.0,360,2674.275699
740.0,374,2707.179458
500.0,385,2740.914554
640.0,321,2769.05998
1140.0,390,2804.538353
380.0,347,2835.506391
1040.0,421,2933.704729
880.0,368,2964.654506
1020.0,430,3000.950671
700.0,414,3036.651139
860.0,397,3070.103585
780.0,381,3102.181574
340.0,646,3156.33471
780.0,442,3193.603153
620.0,413,3229.046453
1000.0,433,3266.058044
860.0,753,3329.968915
960.0,1201,3436.715316
420.0,402,3532.580533
780.0,307,3559.049373
540.0,391,3591.951294
820.0,435,3628.833049
680.0,389,3662.514874
540.0,400,3696.170975
1480.0,425,3732.1409
1520.0,441,3769.428758
440.0,358,3799.457312
680.0,375,3830.793849
540.0,418,3866.33378
400.0,309,3892.142678
480.0,366,3923.066024
300.0,386,3955.755862
420.0,292,3981.594824
860.0,365,4012.536384
940.0,410,4112.516818
540.0,471,4154.721485
840.0,408,4191.124411
460.0,435,4229.778189
740.0,412,4265.968565
1100.0,396,4299.962666
880.0,402,4334.304324
740.0,382,4366.547282
620.0,405,4400.9044
1080.0,374,4432.435487
1160.0,468,4471.845305
820.0,407,4506.115138
1100.0,385,4539.118443
940.0,409,4575.235884
940.0,426,4611.772863
600.0,421,4647.482059
1060.0,444,4742.548639
440.0,405,4776.988478
520.0,416,4812.668859
700.0,395,4847.51774
620.0,370,4880.998134
600.0,427,4919.741491
860.0,393,4954.710139
760.0,420,4990.869377
840.0,385,5023.492727
540.0,361,5054.489258
880.0,364,5085.767102
1820.0,412,5120.521367
620.0,416,5156.851248
780.0,404,5191.220821
560.0,439,5228.166097
480.0,427,5297.19973
420.0,409,5336.854043
640.0,432,5377.236233
540.0,356,5410.246094
460.0,388,5447.507324
500.0,303,5475.455855
1140.0,386,5512.193717
500.0,395,5549.951569
540.0,413,5590.836248
740.0,420,5632.051158
1240.0,437,5674.678612
480.0,304,5704.135049
560.0,351,5738.323896
740.0,388,5777.895644
740.0,357,5813.382946
420.0,416,5854.483635
480.0,331,5886.042656
500.0,278,5943.565371
440.0,358,5979.071593
1820.0,422,6018.759249
840.0,361,6053.462843
1440.0,427,6093.240011
840.0,423,6133.613433
880.0,404,6172.203466
900.0,375,6207.65337
940.0,417,6249.137545
420.0,378,6286.387528
680.0,347,6319.534919
460.0,354,6353.421157
840.0,289,6381.391957
620.0,393,6422.064197
1700.0,403,6462.481821
1740.0,360,6496.539262
680.0,373,6559.417167
680.0,359,6593.396294
740.0,396,6632.552762
540.0,405,6672.74008
580.0,365,6708.48025
680.0,345,6741.988679
940.0,400,6781.094023
480.0,400,6820.244512
940.0,407,6859.094917
1740.0,416,6897.851757
940.0,416,6937.75036
1100.0,357,6971.921453
940.0,397,7009.263063
1480.0,401,7047.193331
1080.0,373,7082.059423
940.0,371,7117.333303
2140.0,412,7157.454243
740.0,417,7230.279965
4540.0,371,7265.263806
940.0,375,7300.99352
2740.0,423,7341.553437
4140.0,300,7369.372135
3280.0,415,7408.869885
880.0,406,7446.567414
3490.0,298,7473.966446
1140.0,421,7514.220672
1140.0,409,7552.001232
3300.0,413,7590.540372
2080.0,368,7626.235128
4340.0,421,7665.980782
2080.0,412,7705.120883
2080.0,425,7744.794811
2640.0,381,7780.841745
540.0,418,7853.98481
3490.0,298,7881.989526
3300.0,366,7916.549563
540.0,416,7956.721658
1080.0,367,7992.853976
680.0,355,8027.208979
2020.0,414,8065.621321
1300.0,377,8100.78572
3940.0,424,8140.336933
2140.0,370,8175.76471
700.0,425,8215.186597
1740.0,416,8254.218618
2940.0,415,8294.133657
2740.0,405,8334.613107
3080.0,427,8377.389688
1280.0,373,8413.848548
2500.0,426,8481.858984
2540.0,412,8520.625634
2740.0,424,8560.359622
2740.0,416,8599.656337
3340.0,421,8638.932496
1540.0,417,8680.169579
1740.0,403,8719.293397
2540.0,422,8760.727746
3540.0,289,8788.693903
1900.0,417,8829.026525
2140.0,415,8868.450881
2140.0,415,8908.118093
3640.0,278,8934.968197
