# {"t_start": 1681292081.1868756, "env_id": "SkiingNoFrameskip-v4"} 
r,l,t
-29972.0,4503,69.978648
-29967.0,4502,444.633809
-29965.0,4502,897.669967
-8985.0,524,955.66203
-8995.0,526,1015.685979
-8973.0,522,1074.540162
-9001.0,527,1133.776676
-8983.0,524,1193.1216
-8998.0,526,1255.381598
-9011.0,528,1315.414654
-8981.0,524,1376.651481
-9003.0,527,1436.781069
-9008.0,528,1534.88356
-8981.0,524,1591.925671
-9010.0,528,1647.923841
-8995.0,526,1704.166863
-8971.0,522,1761.773087
-8988.0,525,1822.99117
-8978.0,523,1882.33469
-8970.0,522,1943.710841
-8996.0,526,2004.216199
-8996.0,526,2064.082826
-8968.0,522,2125.052582
-8988.0,525,2185.870064
-9008.0,528,2286.711391
-8998.0,526,2347.101235
-8973.0,522,2407.731671
-8990.0,525,2463.489217
-8980.0,523,2512.980757
-8971.0,522,2563.186574
-8966.0,521,2612.956028
-9006.0,527,2664.392063
-8993.0,525,2715.686534
-8966.0,521,2764.109754
-8980.0,523,2813.475608
-8998.0,526,2865.25816
-9001.0,527,2956.834149
-8991.0,525,3007.119232
-29968.0,4503,3434.367955
-29978.0,4504,4148.110988
-29963.0,4502,4858.420572
-29952.0,4500,5284.230049
-29960.0,4501,6016.184059
-29972.0,4503,6724.208833
-29992.0,4506,7436.931897
-29997.0,4507,7865.520619
-29995.0,4507,8579.944448
-38233.0,4392,9289.584116
-14933.0,1268,9409.338768
-17207.0,1459,9546.42801
-16896.0,1187,9663.128253
-21433.0,1793,10113.98163
-18363.0,1482,10258.826802
-19646.0,1525,10403.142406
-16818.0,1476,10546.047904
-18551.0,1811,10758.142228
-17159.0,1226,10873.27527
-18759.0,1467,11013.750772
-19145.0,1600,11168.54971
-15145.0,999,11561.731721
-17931.0,1493,11702.174279
-18266.0,1468,11842.886628
-19668.0,1754,12014.065802
-16447.0,1270,12174.951624
-19046.0,1510,12321.161394
-16409.0,1189,12431.68626
-17932.0,1568,12582.846749
-15144.0,1224,12703.047835
-20160.0,1752,12909.406152
-17703.0,1308,13033.067754
-17314.0,1175,13133.03685
-14612.0,1069,13223.953743
-12304.0,873,13299.217042
-15928.0,1342,13450.425717
-17920.0,1416,13572.88629
-17484.0,1425,13692.846876
-17409.0,1414,13812.301492
-15324.0,1176,13913.797281
-13403.0,1038,14278.918423
-16475.0,1124,14374.415524
-16789.0,1246,14482.205817
-16061.0,1137,14578.66911
-17310.0,1099,14671.35892
-17682.0,1380,15052.048469
-22486.0,1952,15217.614609
-15568.0,1438,15339.032043
-17465.0,1423,15459.551645
-18074.0,1514,15629.872836
-16559.0,1136,15725.161521
-18783.0,1320,15836.427895
-20177.0,1755,15983.936621
-19828.0,1627,16381.139211
-16388.0,1186,16480.820549
-13714.0,934,16559.898361
-16103.0,1143,16656.121785
-19954.0,1646,16795.664807
-15926.0,1191,17169.20066
-16642.0,1149,17265.683062
-13922.0,1041,17354.038723
-18333.0,1478,17478.397639
-15521.0,1281,17590.885857
-16648.0,1150,17688.906607
-18087.0,1591,18082.319291
-15552.0,1210,18184.608632
-17886.0,1336,18301.816025
-19692.0,1607,18439.024282
-16958.0,1497,18600.485377
-17884.0,1410,18719.535809
-17643.0,1299,18828.679589
-15807.0,1249,18938.485511
-19468.0,1498,19102.585116
-16004.0,1278,19209.866527
-17272.0,1318,19320.879025
-15878.0,1184,19420.935666
-15842.0,1104,19513.802664
-16934.0,1042,19608.087814
-18205.0,1534,19775.396264
-16708.0,1309,19885.706802
-18252.0,1391,20002.666269
-17397.0,1262,20108.815779
-17928.0,1492,20496.940969
-17100.0,1368,20611.829883
-18808.0,1474,20736.547533
-18072.0,1364,20851.486715
-19173.0,1454,20978.181176
-18623.0,1597,21150.008363
-15623.0,996,21233.804594
-18721.0,1386,21351.598426
-18794.0,1547,21481.713938
-13291.0,1171,21841.001816
-20660.0,1677,21983.387967
-15631.0,1222,22086.020818
-18320.0,1476,22210.126431
-14971.0,1424,22333.677813
-16930.0,1267,22479.816666
-19933.0,1643,22618.41477
-16462.0,1197,22719.298172
-16691.0,1306,22829.582836
-15783.0,1170,22964.959513
-17502.0,1428,23090.48732
-16239.0,1088,23181.828258
-15304.0,1173,23280.623066
-15740.0,1088,23372.753611
-16374.0,1184,23472.655093
-20025.0,1957,23674.97838
-16652.0,1376,23793.678856
-20442.0,1945,23957.802553
-18069.0,1513,24342.867624
-14965.0,1122,24441.407117
-15416.0,1040,24529.24439
-18151.0,1676,24670.632286
-17287.0,1246,24775.944929
-17510.0,1504,25179.94253
-18790.0,1471,25305.565374
-17755.0,1466,25429.76653
-14181.0,1079,25521.378806
-16897.0,1262,25627.87392
-15319.0,1250,26009.090851
-18032.0,1282,26117.185535
-17474.0,1123,26211.717723
-14920.0,1115,26306.629586
-16577.0,1214,26413.661169
-19944.0,1645,26816.909698
-16053.0,1286,26927.646938
-18966.0,1348,27042.626194
-17721.0,1311,27158.742087
-14148.0,999,27242.713586
-15016.0,980,27593.714836
-16172.0,1078,27684.275364
-14668.0,1002,27772.942841
-21004.0,1654,27915.049555
-17018.0,1205,28016.762612
-16544.0,1359,28396.514117
-15790.0,1321,28512.715851
-14589.0,1216,28616.671662
-19068.0,1588,28750.492894
-14767.0,1167,29114.880285
-14139.0,1073,29210.070351
-16473.0,1198,29311.59488
-18957.0,1421,29430.972542
-18628.0,1522,29558.805844
-15467.0,1122,29686.999426
-11517.0,980,29772.991371
-13618.0,995,29861.013543
-17405.0,1263,29967.737979
-19074.0,1664,30107.877089
-17691.0,1306,30488.088022
-17198.0,1307,30601.639192
-17594.0,1217,30703.770765
-16270.0,1168,30802.085395
-15190.0,1081,30893.731862
-16980.0,1350,31008.630925
-16994.0,1427,31395.670283
-19425.0,1417,31516.416253
-18702.0,1458,31640.10242
-18067.0,1438,31761.716672
-14470.0,1198,32140.521654
-15968.0,1423,32261.384794
-17194.0,1382,32377.989491
-19061.0,1512,32506.72927
-21351.0,1856,32918.615893
-15348.0,1105,33012.015504
-16089.0,1066,33101.376808
-17803.0,1398,33223.071992
-15909.0,1339,33339.747542
-18462.0,1648,33743.782538
-15935.0,1043,33831.839131
-16235.0,1313,33947.305002
-16827.0,1252,34054.007607
-18886.0,1486,34179.005311
-16474.0,1048,34303.57332
-17468.0,1273,34410.504509
-17532.0,1282,34519.273119
-16841.0,1329,34636.379376
-17903.0,1263,34743.961112
-13908.0,1189,35110.178041
-19794.0,1547,35241.778246
-15621.0,995,35329.331161
-17414.0,1190,35431.118516
-17296.0,1322,35542.365947
-17623.0,1296,35684.981288
-14383.0,960,35766.052419
-16098.0,1142,35861.930755
-15782.0,1095,35959.465559
-15276.0,1169,36060.868284
-16935.0,1268,36423.68971
