# {"t_start": 1680625527.6584573, "env_id": "MsPacmanNoFrameskip-v4"} 
r,l,t
340.0,402,8.801335
310.0,356,12.295835
640.0,1005,21.911366
680.0,896,30.289262
270.0,680,36.473493
480.0,625,42.263255
650.0,621,48.062175
370.0,490,52.654286
480.0,538,57.707863
830.0,656,63.888728
500.0,722,96.165866
780.0,641,102.650967
320.0,672,109.394374
380.0,786,117.396685
610.0,670,124.45965
160.0,444,129.069471
300.0,518,134.473347
230.0,329,137.922845
1050.0,663,144.916663
490.0,778,153.138169
170.0,416,184.290186
240.0,444,188.928
340.0,428,193.597382
490.0,525,199.319543
130.0,348,203.074952
280.0,462,208.132322
1230.0,941,218.256795
260.0,489,223.398738
780.0,618,230.60836
220.0,416,235.240507
180.0,404,239.80759
280.0,464,245.138611
430.0,740,277.76604
1370.0,830,287.010624
590.0,610,293.658701
1230.0,706,301.459878
300.0,439,306.405554
330.0,517,312.100909
550.0,574,318.350853
700.0,643,325.664653
1060.0,841,334.980807
500.0,557,340.660155
430.0,559,368.79977
430.0,424,373.642334
530.0,555,380.370023
1620.0,738,388.143739
1340.0,852,396.784305
1040.0,626,403.31211
1220.0,756,411.334772
200.0,446,416.11215
920.0,542,421.780232
560.0,884,431.092035
1180.0,901,463.303745
500.0,525,469.765147
650.0,496,475.146535
390.0,577,481.141382
440.0,570,487.068177
190.0,315,490.305297
540.0,651,497.172988
700.0,629,503.926987
550.0,500,509.6916
370.0,490,515.200408
330.0,414,520.065801
1020.0,804,561.133007
410.0,493,566.217992
670.0,556,572.010152
590.0,912,581.232311
1270.0,759,589.090284
310.0,378,592.987044
340.0,391,597.034854
300.0,417,601.190609
1100.0,713,608.378783
890.0,730,615.579848
700.0,642,644.868402
890.0,641,651.389711
370.0,677,658.312836
910.0,641,664.956927
1740.0,781,673.071783
640.0,506,678.30858
660.0,632,684.643113
780.0,648,690.962117
1120.0,810,699.205621
540.0,521,704.421595
1200.0,987,928.579607
660.0,715,1110.46193
1110.0,724,1294.215503
910.0,682,1467.036751
1150.0,669,1637.3754
630.0,552,1777.762955
1570.0,953,2018.468719
1240.0,710,2199.437126
330.0,450,2331.781694
430.0,391,2431.549045
320.0,451,2546.259945
740.0,699,2723.493952
570.0,530,2858.424121
680.0,508,2985.691033
370.0,403,3087.12346
1220.0,1012,3338.968402
580.0,462,3453.956651
560.0,464,3570.189692
1020.0,814,3771.959046
510.0,422,3876.563552
410.0,393,3999.893763
690.0,804,4203.934313
590.0,505,4331.264936
1470.0,1092,4603.952743
750.0,739,4788.931011
550.0,469,4905.307707
280.0,364,4995.316657
1080.0,1039,5255.977609
920.0,872,5475.506233
1050.0,697,5669.730834
940.0,645,5830.512157
920.0,733,6015.127307
2610.0,1000,6268.882454
660.0,681,6440.998631
210.0,323,6521.973513
920.0,694,6697.829668
1460.0,879,6919.787812
1320.0,737,7131.531044
1720.0,1100,7410.910126
1410.0,874,7630.838132
1000.0,809,7836.301014
2670.0,906,8063.478106
340.0,529,8196.143264
350.0,564,8336.452851
1090.0,750,8526.4457
410.0,379,8622.050198
900.0,620,8805.566282
500.0,596,8955.085884
310.0,329,9038.434341
500.0,491,9162.524798
860.0,691,9336.501045
460.0,551,9475.040029
850.0,869,9693.338491
1100.0,808,9895.456579
1330.0,1072,10164.091659
1130.0,1202,10492.020958
790.0,877,10713.902375
1080.0,783,10911.959916
620.0,547,11050.328843
1420.0,637,11211.520487
980.0,665,11380.337738
760.0,546,11516.867767
800.0,683,11691.138723
730.0,642,11856.12971
660.0,667,12052.623143
1400.0,578,12198.925988
860.0,547,12337.611244
2300.0,988,12589.392627
1470.0,769,12781.024539
1350.0,700,12957.068499
650.0,628,13118.336453
510.0,489,13245.33599
1330.0,805,13451.413731
1170.0,663,13652.713146
810.0,667,13822.131759
610.0,478,13944.529499
1180.0,733,14130.65328
840.0,556,14271.991665
880.0,636,14430.467438
1000.0,777,14625.34174
720.0,680,14796.380463
2090.0,950,15035.97474
400.0,438,15145.69004
560.0,534,15305.568264
910.0,911,15537.588536
1230.0,897,15764.468551
1400.0,750,15954.546049
1480.0,787,16155.129888
1210.0,756,16346.212378
3400.0,1110,16628.662597
1390.0,676,16829.904359
630.0,609,16984.423018
570.0,577,17128.885443
920.0,694,17303.160128
2580.0,1012,17556.91614
330.0,379,17650.229018
2260.0,712,17829.866624
2600.0,801,18033.056456
1280.0,667,18201.701812
1920.0,1029,18486.034133
1950.0,1024,18742.544746
1250.0,835,18950.31956
1650.0,684,19122.10935
280.0,380,19217.635968
1090.0,709,19397.664801
430.0,410,19500.558671
850.0,808,19704.71969
1060.0,700,19882.226545
290.0,372,19976.069842
600.0,603,20151.898093
570.0,501,20277.878601
490.0,481,20400.239238
1260.0,923,20631.633288
1580.0,878,20851.215768
1510.0,754,21040.311985
1310.0,673,21208.194738
900.0,617,21362.320163
490.0,377,21456.347582
360.0,426,21562.747325
570.0,556,21725.203426
560.0,458,21843.652505
870.0,746,22033.676666
750.0,646,22198.792307
670.0,509,22326.587282
680.0,494,22449.391167
470.0,475,22570.427896
1100.0,821,22776.753263
700.0,465,22897.730458
450.0,459,23014.015988
1050.0,674,23186.349469
960.0,671,23390.536973
2190.0,814,23596.408812
1550.0,921,23830.859071
2880.0,902,24059.944757
690.0,639,24224.239496
1260.0,705,24402.225467
2160.0,952,24642.032312
1500.0,1088,24943.95802
2250.0,750,25133.405855
1930.0,901,25360.828016
1100.0,660,25528.771146
1640.0,789,25726.604565
490.0,472,25843.421084
910.0,654,26006.254627
1040.0,829,26213.929243
2440.0,787,26413.300881
1810.0,758,26635.398256
1140.0,651,26801.510499
1220.0,690,26978.595465
1210.0,754,27172.234464
1550.0,938,27405.876009
1480.0,995,27655.785176
910.0,750,27843.435753
610.0,613,27996.905926
900.0,655,28181.73349
2630.0,718,28363.266925
1090.0,706,28540.214463
1200.0,875,28760.574136
1240.0,811,28964.696996
1370.0,1039,29228.489064
540.0,627,29386.615392
2790.0,796,29587.468689
1730.0,660,29776.842734
1510.0,905,30001.371223
1580.0,947,30237.778669
920.0,832,30445.638757
910.0,633,30602.601228
1470.0,830,30809.291152
1080.0,781,31004.318592
1230.0,679,31173.219118
820.0,715,31384.181864
1170.0,664,31550.602015
1350.0,766,31744.360331
740.0,673,31912.961058
1170.0,855,32127.739465
460.0,466,32245.613312
