# {"t_start": 1680885299.4038587, "env_id": "JourneyEscapeNoFrameskip-v4"} 
r,l,t
-39600.0,734,16.005543
-7800.0,733,26.577865
-33900.0,733,37.210742
-6600.0,734,47.971535
7200.0,735,58.75013
-23700.0,732,69.535076
-23300.0,736,80.426507
-15100.0,733,91.090471
-21400.0,736,163.992231
-8800.0,738,174.77493
-15900.0,733,185.500171
-9200.0,736,196.169538
-10200.0,737,207.001645
-26200.0,733,239.243515
-24600.0,737,310.400309
-13000.0,735,381.003577
-21200.0,732,450.347579
-6500.0,734,576.915444
-19000.0,733,647.022425
-13900.0,731,716.455244
-9600.0,735,786.299862
-4200.0,735,855.488922
-11000.0,731,926.318046
-23000.0,734,997.258502
-6900.0,737,1068.074696
-15700.0,736,1197.857038
-12300.0,732,1267.26544
5900.0,734,1336.937881
-9900.0,733,1406.771829
-5600.0,732,1475.843738
-7600.0,731,1546.13216
-8200.0,737,1616.050388
-4400.0,735,1686.828017
-11300.0,731,1755.925956
-11400.0,733,1884.004103
-5700.0,736,1953.745096
-7700.0,736,2023.795206
-14700.0,735,2093.265721
-11500.0,733,2162.879303
-6700.0,735,2233.468396
-9800.0,732,2303.378192
-6800.0,731,2373.190132
-7100.0,732,2502.083855
-3200.0,734,2571.406972
-900.0,737,2642.023794
-1200.0,737,2712.309221
-4100.0,737,2783.280927
-900.0,731,2852.81122
-9500.0,735,2923.031546
-900.0,731,2993.670121
-2900.0,735,3063.553588
-16400.0,738,3191.189345
-4300.0,732,3260.100845
-3000.0,732,3328.684612
-12600.0,732,3398.147464
-7200.0,731,3467.901551
-7200.0,733,3537.236133
-4400.0,732,3606.693579
-3900.0,737,3676.782664
-5800.0,732,3807.56094
-3800.0,731,3876.195932
-9600.0,737,3945.204546
-13600.0,733,4014.980181
-4100.0,733,4085.080388
-2700.0,732,4153.113564
-4400.0,737,4222.552361
-6700.0,735,4293.398328
7800.0,735,4363.405447
-15400.0,737,4491.225064
-6700.0,731,4560.05915
-3900.0,734,4628.813212
-6400.0,734,4699.491758
-3000.0,733,4768.897978
-12100.0,737,4839.423205
-5700.0,735,4909.097079
-5400.0,736,4979.598701
-3800.0,733,5108.901864
-3300.0,734,5178.280225
-7300.0,737,5249.333573
-5300.0,731,5318.740413
-10400.0,736,5388.135566
-9000.0,733,5457.729186
7800.0,736,5527.250154
-20400.0,733,5597.289158
-8400.0,734,5667.46063
