# {"t_start": 1681141577.5923545, "env_id": "FreewayNoFrameskip-v4"} 
r,l,t
0.0,2041,33.286204
0.0,2046,60.15056
0.0,2045,87.524063
0.0,2048,259.330116
0.0,2042,302.235435
0.0,2041,486.633379
0.0,2045,817.953663
0.0,2041,1003.515438
0.0,2045,1185.169461
0.0,2047,1506.618402
0.0,2045,1695.395097
0.0,2041,1879.915431
0.0,2045,2207.312712
0.0,2047,2392.279562
0.0,2045,2578.596305
0.0,2042,2907.659503
0.0,2046,3087.831906
0.0,2048,3274.299073
0.0,2042,3604.178384
0.0,2045,3786.943057
0.0,2042,3974.715444
0.0,2048,4306.851013
0.0,2048,4486.436598
0.0,2041,4666.16557
0.0,2045,5002.295104
0.0,2044,5185.774783
0.0,2044,5366.269436
0.0,2046,5691.091542
0.0,2043,5873.97284
0.0,2044,6054.050806
0.0,2045,6382.406216
0.0,2044,6562.933091
0.0,2044,6743.144203
0.0,2041,7066.812742
0.0,2044,7246.101485
0.0,2044,7427.800631
0.0,2045,7749.973713
0.0,2044,7933.164946
0.0,2044,8118.994188
0.0,2047,8441.517526
0.0,2045,8621.782894
0.0,2046,8802.513703
0.0,2041,9125.192547
0.0,2046,9312.439009
0.0,2044,9497.712056
0.0,2047,9822.67284
0.0,2044,10008.339874
0.0,2046,10193.557079
0.0,2041,10517.563831
0.0,2042,10701.514
0.0,2047,10882.671678
0.0,2045,11209.723969
0.0,2044,11396.906766
0.0,2043,11580.465144
0.0,2041,11762.502812
0.0,2046,12086.956981
0.0,2042,12268.158475
0.0,2047,12448.548154
0.0,2044,12774.143157
0.0,2042,12954.973155
0.0,2047,13138.085562
0.0,2041,13470.990755
0.0,2044,13651.594226
0.0,2043,13834.791163
0.0,2043,14162.024104
0.0,2048,14342.820451
0.0,2047,14521.579064
0.0,2048,14850.514638
0.0,2044,15030.238215
0.0,2046,15210.075725
0.0,2048,15539.6208
0.0,2045,15722.773285
0.0,2046,15905.879868
0.0,2043,16230.618455
0.0,2041,16414.604475
0.0,2044,16597.748203
0.0,2048,16918.611912
0.0,2043,17105.723785
0.0,2048,17288.743802
0.0,2041,17612.654929
0.0,2041,17795.159578
0.0,2042,17981.301906
0.0,2048,18306.054053
0.0,2043,18486.259443
0.0,2048,18671.810647
0.0,2048,19004.350378
0.0,2043,19186.802209
0.0,2042,19365.752166
0.0,2042,19688.672671
0.0,2044,19868.596058
0.0,2044,20053.69428
0.0,2042,20385.043448
0.0,2044,20568.671751
0.0,2042,20749.136797
0.0,2046,21068.650263
0.0,2047,21252.684358
0.0,2043,21435.055201
0.0,2042,21765.508141
0.0,2047,21947.347924
0.0,2045,22127.456116
0.0,2044,22464.95476
0.0,2046,22645.636355
0.0,2046,22825.009903
0.0,2046,23162.768389
0.0,2047,23349.367236
0.0,2042,23531.795029
0.0,2044,23716.883214
0.0,2048,24046.848457
0.0,2045,24226.386819
0.0,2042,24409.701634
0.0,2045,24740.667338
0.0,2048,24926.821502
0.0,2047,25106.940983
0.0,2045,25432.770049
0.0,2048,25622.279858
0.0,2046,25803.260009
0.0,2048,26127.410899
0.0,2047,26312.10776
0.0,2047,26496.680452
0.0,2046,26822.160379
0.0,2044,27000.958498
0.0,2045,27186.311291
0.0,2045,27514.987836
0.0,2044,27691.746469
0.0,2045,27876.340366
0.0,2043,28209.117487
0.0,2044,28387.974031
0.0,2043,28570.448667
0.0,2048,28893.554634
0.0,2046,29074.029958
0.0,2044,29257.093601
0.0,2041,29585.117985
0.0,2043,29766.57618
0.0,2045,29947.605365
0.0,2047,30286.393263
0.0,2044,30473.908454
0.0,2041,30654.935832
0.0,2045,30980.807221
0.0,2046,31165.583293
0.0,2044,31348.585673
0.0,2041,31673.681765
0.0,2041,31860.378117
0.0,2041,32043.987642
0.0,2048,32367.498638
0.0,2041,32549.104502
0.0,2043,32731.1406
0.0,2041,33055.010571
0.0,2048,33235.937555
0.0,2044,33418.64936
0.0,2043,33746.531293
0.0,2047,33930.522643
0.0,2041,34108.220466
0.0,2048,34441.14797
0.0,2046,34625.408044
0.0,2044,34804.78476
0.0,2045,35128.276163
0.0,2047,35314.75328
0.0,2041,35496.092951
0.0,2042,35817.629693
0.0,2042,36001.630771
0.0,2042,36186.847524
0.0,2041,36367.708443
0.0,2047,36697.008996
0.0,2045,36885.259825
0.0,2044,37067.799366
0.0,2046,37389.811969
0.0,2042,37572.410635
0.0,2045,37750.889072
0.0,2041,38075.50488
0.0,2043,38262.137782
0.0,2043,38442.630612
0.0,2042,38767.791509
0.0,2041,38949.947912
0.0,2042,39136.353935
0.0,2047,39457.443136
0.0,2044,39637.125825
0.0,2045,39819.753417
0.0,2045,40144.680856
0.0,2047,40327.100898
0.0,2047,40514.795305
0.0,2044,40835.92513
0.0,2047,41015.543079
0.0,2042,41203.673175
0.0,2041,41533.324207
0.0,2046,41716.562314
0.0,2045,41901.756368
0.0,2047,42241.536448
0.0,2048,42425.248163
0.0,2043,42605.502556
0.0,2046,42933.32835
0.0,2043,43111.452812
0.0,2047,43290.953036
0.0,2042,43626.354201
0.0,2047,43806.971788
0.0,2042,43989.469982
0.0,2041,44328.324383
0.0,2043,44508.667103
0.0,2042,44691.858018
0.0,2044,45021.395522
0.0,2044,45204.963503
0.0,2041,45385.846205
0.0,2046,45708.838566
0.0,2045,45897.063839
0.0,2041,46079.339844
0.0,2041,46402.908621
0.0,2044,46586.175989
0.0,2043,46770.958949
0.0,2047,47090.356773
0.0,2047,47273.38582
0.0,2046,47458.350907
0.0,2048,47786.883992
0.0,2047,47966.547064
0.0,2041,48145.891964
0.0,2045,48324.917854
0.0,2045,48647.400434
0.0,2043,48831.348504
0.0,2041,49018.423149
0.0,2048,49345.409649
0.0,2045,49526.311793
0.0,2043,49707.288086
0.0,2042,50029.31446
0.0,2042,50215.435193
0.0,2044,50402.069927
0.0,2047,50725.421919
0.0,2041,50908.032786
0.0,2046,51095.697018
0.0,2044,51426.608133
0.0,2045,51608.600116
0.0,2044,51792.233995
0.0,2046,52116.355025
0.0,2044,52295.739566
0.0,2041,52477.301848
0.0,2046,52808.601898
0.0,2047,52993.573651
0.0,2047,53179.43006
0.0,2047,53506.998534
0.0,2046,53687.91133
0.0,2044,53876.116707
0.0,2047,54195.654201
0.0,2041,54375.26698
0.0,2044,54557.589558
0.0,2043,54893.344616
0.0,2045,55076.748007
0.0,2048,55256.625124
0.0,2043,55578.241724
0.0,2045,55757.22426
0.0,2045,55936.905506
0.0,2046,56276.873548
0.0,2045,56603.567532
0.0,2042,56823.787012
0.0,2042,57191.830985
0.0,2047,57393.771966
0.0,2045,57594.659858
0.0,2048,57926.120168
0.0,2046,58108.351151
0.0,2046,58285.598311
0.0,2046,58636.022792
0.0,2041,58816.692098
0.0,2043,59025.298012
0.0,2043,59470.934116
0.0,2043,59652.826014
0.0,2047,59868.256912
0.0,2043,60188.970573
0.0,2047,60387.105569
0.0,2043,60574.237848
0.0,2041,60896.769845
0.0,2044,61086.166466
0.0,2047,61269.571264
0.0,2041,61453.653465
0.0,2044,61783.820701
0.0,2047,61974.898711
0.0,2047,62160.790556
0.0,2041,62472.363807
0.0,2047,62656.712963
0.0,2046,62840.173012
0.0,2046,63135.561619
0.0,2047,63327.335537
0.0,2042,63512.98792
0.0,2047,63829.253798
0.0,2041,64012.216474
0.0,2044,64190.616972
0.0,2043,64525.098257
0.0,2046,64706.864656
0.0,2041,64895.784756
0.0,2045,65208.85621
0.0,2046,65390.597789
0.0,2044,65573.97045
0.0,2048,65887.168928
0.0,2048,66084.883269
0.0,2046,66273.120032
0.0,2048,66592.769778
0.0,2044,66774.66205
0.0,2042,66948.774659
0.0,2043,67252.34549
0.0,2045,67437.404006
0.0,2045,67610.735939
0.0,2045,67919.276094
0.0,2045,68110.032549
0.0,2047,68290.772929
0.0,2047,68617.441664
0.0,2044,68798.551056
0.0,2042,68993.376236
0.0,2045,69307.707926
0.0,2046,69492.602831
0.0,2048,69674.518695
