# {"t_start": 1680950127.8747668, "env_id": "SkiingNoFrameskip-v4"} 
r,l,t
-29950.0,4500,68.227671
-29972.0,4503,458.239388
-29992.0,4506,841.205578
-29980.0,4504,903.332362
-29968.0,4503,1290.612198
-29965.0,4502,1668.766265
-29955.0,4501,2053.79046
-29978.0,4504,2113.493628
-29968.0,4503,2496.619539
-29962.0,4502,2881.591759
-29977.0,4504,2941.358947
-29975.0,4504,3328.652829
-29978.0,4504,3715.716953
-29978.0,4504,4100.146335
-29978.0,4504,4161.145089
-29963.0,4502,4539.37905
-29967.0,4502,4924.701476
-29975.0,4504,4985.540833
-8983.0,524,5032.670973
-8988.0,525,5040.024236
-8975.0,523,5047.41951
-9011.0,528,5054.921941
-8990.0,525,5062.329257
-8981.0,524,5069.731158
-8973.0,522,5077.142883
-9001.0,527,5084.530214
-9010.0,528,5092.016576
-8980.0,523,5099.140361
-8970.0,522,5106.403975
-8971.0,522,5113.717825
-8998.0,526,5162.674586
-8965.0,521,5170.22847
-9011.0,528,5177.864278
-8986.0,524,5185.320268
-8981.0,524,5192.74166
-8991.0,525,5200.090174
-9001.0,527,5207.601284
-8970.0,522,5214.987216
-8986.0,524,5222.37195
-8970.0,522,5229.825172
-8978.0,523,5237.217082
-8978.0,523,5244.41294
-8980.0,523,5293.686876
-8966.0,521,5301.144886
-8966.0,521,5308.689248
-9001.0,527,5316.098021
-9011.0,528,5323.593416
-8995.0,526,5331.059828
-8966.0,521,5338.356457
-8973.0,522,5345.675317
-29968.0,4503,5733.306226
-8996.0,526,5740.682242
-12086.0,690,5750.363773
-9000.0,526,5757.560094
-8976.0,523,5764.784601
-8966.0,521,5772.063322
-8970.0,522,5779.214458
-8980.0,523,5786.524079
-8990.0,525,5835.947955
-8978.0,523,5843.386212
-8993.0,525,5850.920272
-9005.0,527,5858.574121
-9003.0,527,5866.086877
-29993.0,4506,5968.750389
-8975.0,523,5976.091905
-29968.0,4503,6037.658594
-29998.0,4507,6424.351977
-29995.0,4507,6799.704717
-29960.0,4501,6902.750671
-29993.0,4506,6964.603544
-8995.0,526,6972.133395
-9010.0,528,6979.677673
-8963.0,521,7027.907255
-8981.0,524,7035.208316
-8995.0,526,7042.520216
-8981.0,524,7049.877878
-8963.0,521,7057.151242
-8978.0,523,7064.430117
-8985.0,524,7071.710599
-8968.0,522,7078.937732
-8975.0,523,7086.083083
-8975.0,523,7093.342798
-9001.0,527,7100.708019
-9003.0,527,7108.166836
-8966.0,521,7157.229362
-8996.0,526,7164.625144
-8995.0,526,7171.998245
-8991.0,525,7179.350239
-9008.0,528,7186.758262
-8988.0,525,7193.971099
-9001.0,527,7201.304047
-8985.0,524,7208.667682
-8983.0,524,7216.172983
-9001.0,527,7223.628601
-8992.0,525,7231.105033
-8995.0,526,7238.520745
-8981.0,524,7287.9587
-8986.0,524,7295.375249
-9008.0,528,7302.900708
-8975.0,523,7310.421566
-8983.0,524,7317.927401
-8966.0,521,7325.369334
-9006.0,527,7332.921985
-9005.0,527,7340.35519
-8976.0,523,7347.714473
-8971.0,522,7354.946255
-8995.0,526,7362.309544
-8973.0,522,7409.958356
-8978.0,523,7417.277303
-8996.0,526,7424.625764
-9000.0,526,7431.959998
-8996.0,526,7439.35991
-29972.0,4503,7542.975909
-8975.0,523,7550.19956
-9095.0,541,7557.628691
-8989.0,600,7566.028893
-9001.0,527,7573.374289
-9002.0,527,7580.793613
-8966.0,521,7588.126272
-8965.0,521,7595.40398
-8965.0,521,7602.609082
-9005.0,527,7609.991405
-8983.0,524,7617.343649
-9011.0,528,7624.687083
-8996.0,526,7673.271623
-8970.0,522,7680.911985
-9005.0,527,7688.438237
-9005.0,527,7696.011083
-8975.0,523,7703.372774
-8996.0,526,7710.569288
-8985.0,524,7717.861673
-9006.0,527,7725.244216
-8971.0,522,7732.536814
-8981.0,524,7739.828898
-9006.0,527,7747.168317
-8963.0,521,7795.43868
-8973.0,522,7802.755273
-8968.0,522,7810.166889
-8985.0,524,7817.467944
-8993.0,525,7824.955715
-8998.0,526,7832.426165
-9011.0,528,7839.794458
-9001.0,527,7847.186744
-9008.0,528,7854.700588
-8966.0,521,7862.015202
-8996.0,526,7869.36253
-9008.0,528,7876.601632
-8991.0,525,7925.664952
-8990.0,525,7933.142904
-9010.0,528,7940.793552
-9000.0,526,7948.449557
-8978.0,523,7956.104262
-8978.0,523,7963.675003
-8970.0,522,7971.285054
-9008.0,528,7979.033294
-8986.0,524,7986.625496
-8966.0,521,7994.107258
-9008.0,528,8001.763369
-9011.0,528,8009.481677
-8990.0,525,8058.204069
-9011.0,528,8065.552704
-8980.0,523,8072.881498
-8991.0,525,8080.268172
-8968.0,522,8087.710924
-8981.0,524,8095.075049
-8980.0,523,8102.491479
-8986.0,524,8109.886488
-8973.0,522,8117.262067
-8968.0,522,8124.746453
-8995.0,526,8132.20303
-8976.0,523,8139.595056
-8998.0,526,8188.384727
-8971.0,522,8195.662748
-8998.0,526,8203.023091
-9011.0,528,8210.395392
-8988.0,525,8217.746871
-8963.0,521,8225.01853
-9005.0,527,8232.381796
-8975.0,523,8239.784333
-8986.0,524,8247.181838
-9005.0,527,8254.606206
-8986.0,524,8261.957361
-8993.0,525,8269.506547
-8990.0,525,8318.53414
-8985.0,524,8325.854788
-8981.0,524,8333.238804
-8975.0,523,8340.621099
-8983.0,524,8348.003759
-9010.0,528,8355.699849
-9010.0,528,8363.322261
-8985.0,524,8370.971642
-8973.0,522,8378.53976
-8993.0,525,8386.20131
-9010.0,528,8393.780501
-9001.0,527,8401.33867
-8980.0,523,8451.060962
-9011.0,528,8458.573172
-8993.0,525,8466.079692
-9001.0,527,8473.68645
-8968.0,522,8480.974145
-8981.0,524,8488.380877
-8978.0,523,8495.806657
-8975.0,523,8503.17077
-8976.0,523,8510.518249
-8965.0,521,8517.774589
-8985.0,524,8525.179596
-9000.0,526,8532.603156
-9006.0,527,8580.855327
-8996.0,526,8588.401062
-8998.0,526,8595.768544
-8978.0,523,8603.287305
-8998.0,526,8610.859574
-9000.0,526,8618.407839
-8990.0,525,8625.965261
-8996.0,526,8633.378341
-8975.0,523,8640.72838
-8993.0,525,8648.021004
-9008.0,528,8655.494368
-9010.0,528,8662.921847
-8963.0,521,8711.855544
-8986.0,524,8719.343792
-8965.0,521,8726.817587
-8993.0,525,8734.266936
-8980.0,523,8741.76917
-8971.0,522,8749.381104
-8965.0,521,8756.859301
-9006.0,527,8764.499352
-9001.0,527,8772.149539
-8970.0,522,8779.700637
-8973.0,522,8787.205414
-8963.0,521,8794.778736
-9001.0,527,8843.82687
-8976.0,523,8851.211343
-8975.0,523,8858.541205
-9010.0,528,8865.862979
-9011.0,528,8873.20821
-9008.0,528,8880.467647
-8988.0,525,8887.874198
-8966.0,521,8895.186662
-9006.0,527,8902.615155
-8965.0,521,8909.990715
-9008.0,528,8917.47416
-8988.0,525,8924.906543
-8968.0,522,8974.008673
-9005.0,527,8981.498947
-8975.0,523,8988.666906
-8975.0,523,8995.974764
-9003.0,527,9003.29444
-8985.0,524,9010.560709
-8998.0,526,9017.709147
-8990.0,525,9024.917077
-8965.0,521,9032.204184
-8978.0,523,9039.511207
-9005.0,527,9046.815948
-9010.0,528,9054.142186
-8998.0,526,9102.425209
-8968.0,522,9109.892846
-8965.0,521,9117.418908
-9003.0,527,9125.021023
-8963.0,521,9132.462204
-8963.0,521,9139.906526
-9008.0,528,9147.417416
-8986.0,524,9154.892636
-8996.0,526,9162.371182
-8986.0,524,9169.733691
-9010.0,528,9177.256578
-9003.0,527,9225.767902
-8990.0,525,9233.039768
-8965.0,521,9240.389367
-8980.0,523,9247.634556
-9008.0,528,9255.034576
-8976.0,523,9262.352269
-8965.0,521,9269.681154
-8986.0,524,9277.027086
-8981.0,524,9284.461955
-9000.0,526,9291.772051
-8985.0,524,9299.110758
-8981.0,524,9306.588748
-8998.0,526,9354.900085
-9008.0,528,9362.480137
-8990.0,525,9370.044142
-8975.0,523,9377.474362
-9008.0,528,9384.917763
-8991.0,525,9392.286002
-8966.0,521,9399.528944
-8986.0,524,9406.95646
-8963.0,521,9414.244739
-8996.0,526,9421.619408
-9000.0,526,9429.05086
-9000.0,526,9436.678086
-8985.0,524,9485.575243
-8998.0,526,9493.184075
-9001.0,527,9500.750039
-8990.0,525,9508.311379
-8981.0,524,9515.866714
-9003.0,527,9523.490283
-8998.0,526,9531.055194
-8993.0,525,9538.702317
-8980.0,523,9546.182157
-9006.0,527,9553.790991
-8985.0,524,9561.427362
-8975.0,523,9568.903026
-8981.0,524,9617.993854
-9011.0,528,9625.493137
-9000.0,526,9632.887257
-8574.0,538,9640.419012
-8986.0,524,9647.814515
-9023.0,530,9655.264515
-8983.0,524,9662.635024
-8995.0,526,9669.959908
-9005.0,527,9677.509253
-8978.0,523,9685.054136
-8993.0,525,9692.583552
-8980.0,523,9700.002959
-9011.0,528,9749.302932
-8978.0,523,9756.638514
-9041.0,533,9764.082629
-8963.0,521,9771.318919
-9008.0,528,9778.652597
-9013.0,528,9786.11138
-8997.0,526,9793.508183
-8996.0,526,9800.949522
-8996.0,526,9808.467467
-8976.0,523,9815.822248
-8975.0,523,9823.197317
-8990.0,525,9830.613219
-8966.0,521,9879.667419
-8983.0,524,9887.064392
-8990.0,525,9894.500368
-8966.0,521,9902.032736
-9000.0,526,9909.549215
-8971.0,522,9916.991565
-8973.0,522,9924.547361
-9005.0,527,9932.094789
-8980.0,523,9939.450308
-8986.0,524,9946.883518
-8986.0,524,9954.324251
-8985.0,524,9961.675153
-8965.0,521,10010.176657
-8971.0,522,10017.556439
-9001.0,527,10025.041491
-8973.0,522,10032.529811
-9000.0,526,10039.956301
-8993.0,525,10047.473123
-8983.0,524,10054.956292
-8986.0,524,10062.520331
-8978.0,523,10070.001944
-8983.0,524,10077.546144
-8970.0,522,10085.005722
-8980.0,523,10092.547757
-8995.0,526,10140.887067
-8965.0,521,10148.38936
-8973.0,522,10155.906512
-8978.0,523,10163.597646
-8978.0,523,10171.116267
-8970.0,522,10178.681009
-9003.0,527,10186.258569
-9010.0,528,10193.543422
-8978.0,523,10200.794097
-8970.0,522,10208.018847
-9008.0,528,10215.41117
-9006.0,527,10222.79724
-8971.0,522,10271.378494
-8966.0,521,10278.931425
-8980.0,523,10286.581554
-8975.0,523,10294.159327
-8973.0,522,10301.804554
-9003.0,527,10309.494212
-29960.0,4501,10413.598519
-8976.0,523,10420.948859
-8994.0,526,10428.387777
-9000.0,526,10435.847628
-9006.0,527,10443.375985
-9002.0,527,10450.749211
-8991.0,525,10458.210446
-8998.0,526,10465.690592
-9001.0,527,10473.101201
-8998.0,526,10480.493457
-8968.0,522,10528.675213
-8985.0,524,10536.222377
-8980.0,523,10543.60647
-8996.0,526,10550.875775
-8993.0,525,10558.253659
-9003.0,527,10565.740873
-9010.0,528,10573.128115
-9006.0,527,10580.62178
-9005.0,527,10588.005984
-8985.0,524,10595.362085
-8965.0,521,10602.684515
-9003.0,527,10610.026541
-8976.0,523,10659.624009
-8983.0,524,10667.163404
-8970.0,522,10674.6575
-9008.0,528,10682.304789
