# {"t_start": 1680721259.3808722, "env_id": "AsteroidsNoFrameskip-v4"} 
r,l,t
580.0,711,13.801767
1320.0,1560,35.241866
880.0,757,45.348188
1300.0,655,54.563197
1080.0,819,66.172583
1370.0,1183,83.487086
1080.0,788,176.34593
530.0,557,185.00818
1340.0,1131,202.75773
980.0,471,210.069527
980.0,595,219.310162
2450.0,1363,239.985132
1180.0,730,250.294374
680.0,284,254.157468
2600.0,1353,314.621517
830.0,411,320.624262
1490.0,676,330.771625
1180.0,662,340.543019
1950.0,1374,361.265305
1080.0,462,368.099778
1580.0,991,382.939182
1280.0,916,396.548402
810.0,412,402.539294
1440.0,1003,490.878315
1180.0,958,561.289247
680.0,375,605.277166
1030.0,661,683.850624
430.0,376,727.830175
1180.0,724,813.820107
1300.0,832,896.810978
780.0,367,938.679634
780.0,338,976.878972
1080.0,507,1035.250798
380.0,350,1074.373854
780.0,539,1206.444126
1750.0,760,1294.332792
980.0,591,1363.803411
1780.0,952,1469.437346
1500.0,553,1529.499874
1350.0,856,1611.558109
1800.0,1178,1730.990058
1280.0,794,1817.554267
1080.0,435,1936.321841
510.0,330,1972.877089
980.0,401,2017.794192
1300.0,483,2067.512999
580.0,380,2106.183207
1840.0,920,2201.082824
1030.0,533,2255.056385
830.0,346,2291.421479
930.0,304,2317.926275
1300.0,889,2394.54996
730.0,431,2438.541657
1370.0,512,2491.725953
1300.0,691,2588.260789
1660.0,1198,2709.492265
1180.0,749,2786.62896
1080.0,858,2885.466285
1410.0,901,2987.116934
1410.0,1233,3098.563986
880.0,616,3159.693153
1130.0,467,3207.840973
1080.0,777,3316.228542
1400.0,1595,3491.147298
780.0,436,3537.384665
1370.0,720,3614.003696
980.0,525,3669.248038
1370.0,850,3760.050257
1300.0,582,3804.615331
1370.0,836,3887.713431
1340.0,1195,4080.623784
1180.0,739,4158.003426
1300.0,516,4209.353387
2130.0,1272,4343.770055
1080.0,632,4405.875916
1300.0,811,4490.32803
2030.0,1005,4588.245307
1080.0,542,4684.149534
880.0,493,4734.409604
730.0,324,4767.088101
1280.0,1069,4878.447589
1280.0,1478,5043.413313
1080.0,860,5138.762803
680.0,341,5173.801273
680.0,611,5227.731267
1300.0,369,5258.050097
1080.0,493,5309.308379
1080.0,679,5453.680717
1460.0,853,5548.009899
1950.0,1155,5679.265908
1640.0,1262,5807.280224
2030.0,865,5891.621162
1180.0,643,5948.338648
1180.0,592,6002.685146
1410.0,876,6173.094289
780.0,415,6216.227306
1080.0,420,6257.138607
1690.0,1411,6400.236221
1650.0,950,6500.00924
1280.0,711,6571.864034
1780.0,786,6642.616865
1560.0,767,6700.72557
1180.0,726,6823.950743
1880.0,846,6909.109088
980.0,345,6941.991599
1080.0,555,6995.76402
1300.0,709,7066.052713
1030.0,485,7114.456831
2060.0,492,7162.846907
730.0,395,7201.402365
1300.0,672,7266.69166
730.0,445,7312.725163
680.0,463,7345.352849
1180.0,717,7434.581564
1180.0,448,7477.856264
1900.0,1090,7588.272902
1710.0,1423,7730.580582
1280.0,567,7790.710054
1660.0,627,7850.394391
1180.0,457,7893.742846
980.0,554,7948.003304
730.0,416,7989.736857
830.0,393,8026.752905
1810.0,845,8135.144347
780.0,500,8184.841608
1080.0,492,8231.541363
1850.0,937,8321.750027
1130.0,519,8371.031023
930.0,512,8426.290568
1300.0,936,8528.526965
880.0,416,8570.364545
1790.0,732,8646.818902
680.0,362,8684.057669
1320.0,996,8814.781379
880.0,559,8876.713737
1080.0,599,8942.276474
930.0,455,8995.604305
