# {"t_start": 1680949305.6771822, "env_id": "MsPacmanNoFrameskip-v4"} 
r,l,t
490.0,598,16.551645
380.0,452,22.127195
320.0,395,27.105857
760.0,654,34.769642
300.0,509,40.596264
240.0,501,46.438468
510.0,643,53.999798
540.0,547,60.434386
640.0,624,68.28224
650.0,645,76.217142
360.0,577,83.487819
700.0,784,131.472032
280.0,418,136.568222
660.0,555,143.129769
780.0,790,152.352894
280.0,479,158.33811
730.0,592,165.65992
1240.0,971,177.555362
120.0,383,182.304086
530.0,700,191.010904
650.0,731,239.493233
980.0,960,251.813677
650.0,693,260.729153
210.0,459,266.647773
270.0,430,272.216594
180.0,389,277.338893
160.0,500,283.769075
330.0,444,289.648375
240.0,442,295.552117
720.0,925,307.472656
600.0,742,317.296568
230.0,360,358.411399
1140.0,935,370.268467
330.0,364,374.898415
370.0,589,382.445877
500.0,529,389.302302
530.0,454,395.116265
220.0,343,399.590786
1610.0,779,409.626328
600.0,684,418.507586
400.0,601,426.285221
1060.0,1011,480.760468
550.0,568,487.703869
430.0,520,494.070802
490.0,502,500.045093
590.0,575,506.911285
1110.0,604,514.31425
530.0,511,520.384813
930.0,877,531.128099
860.0,688,539.425645
400.0,427,544.545731
1250.0,832,554.64003
460.0,516,599.916301
600.0,857,610.191733
1200.0,694,618.492796
720.0,582,625.489967
2100.0,626,633.402045
1170.0,685,641.999424
2010.0,788,651.919144
710.0,536,658.815355
1510.0,1059,710.737042
840.0,593,718.320253
450.0,448,723.973741
570.0,519,730.53443
560.0,616,738.406313
560.0,670,746.796773
1380.0,760,756.463387
490.0,549,763.564246
780.0,681,772.314214
560.0,484,778.461521
1500.0,952,844.187385
720.0,698,853.262545
950.0,693,862.191646
440.0,422,867.639771
1620.0,804,877.942299
590.0,644,886.287338
420.0,477,892.516102
1150.0,547,899.58214
1270.0,786,909.866168
1390.0,841,920.877688
760.0,733,980.630448
1360.0,791,991.214151
580.0,672,1000.109044
690.0,646,1008.667275
1320.0,787,1019.110272
810.0,759,1029.459546
520.0,499,1036.270092
990.0,609,1044.485584
1100.0,556,1052.046403
810.0,647,1107.831901
660.0,519,1114.433909
670.0,580,1121.91699
840.0,732,1131.221896
2360.0,776,1141.09905
460.0,566,1148.340307
690.0,660,1157.001698
700.0,694,1166.022691
1330.0,978,1178.730841
640.0,703,1240.11949
560.0,539,1246.9872
980.0,799,1257.180961
890.0,620,1265.062528
1110.0,937,1277.059103
1220.0,683,1285.719494
1240.0,684,1294.523919
1730.0,743,1304.03128
1240.0,728,1313.385567
810.0,618,1367.659104
960.0,629,1375.910908
800.0,813,1386.712981
1360.0,801,1397.37799
810.0,757,1407.245656
440.0,445,1413.131122
1330.0,661,1421.986661
670.0,615,1430.1474
990.0,735,1439.905888
700.0,700,1449.294383
280.0,301,1516.66452
1200.0,677,1525.498385
720.0,658,1534.331821
1330.0,1008,1547.567635
550.0,465,1553.772351
760.0,712,1563.354345
1210.0,916,1575.352376
840.0,704,1584.678363
1220.0,829,1595.66293
830.0,707,1651.626352
710.0,608,1659.513082
1410.0,691,1668.48298
400.0,534,1675.302959
480.0,551,1682.621865
490.0,650,1691.146663
860.0,915,1703.043436
580.0,559,1710.423527
1500.0,680,1719.49469
440.0,438,1773.438937
1200.0,1074,1787.568755
890.0,776,1797.848214
830.0,721,1807.410197
830.0,930,1819.797403
980.0,697,1828.925792
890.0,646,1837.497755
400.0,430,1843.073794
560.0,463,1849.215145
1660.0,873,1910.39017
640.0,585,1917.925832
860.0,707,1926.950168
880.0,691,1935.802399
1050.0,784,1945.996013
530.0,479,1952.156671
250.0,338,1956.618759
420.0,489,1962.969517
1000.0,722,1972.530959
1020.0,773,1982.724132
950.0,663,2051.835897
1110.0,687,2060.870174
2250.0,1031,2074.406611
510.0,434,2080.121614
1840.0,910,2092.179364
1070.0,1105,2106.543913
780.0,517,2113.324207
1760.0,910,2124.988168
870.0,679,2186.312627
550.0,558,2193.648849
930.0,790,2204.130115
920.0,692,2213.176867
610.0,499,2219.774319
1010.0,740,2229.556181
720.0,643,2237.924309
970.0,736,2247.495439
930.0,649,2255.80324
2490.0,859,2323.878639
1080.0,613,2331.984723
580.0,559,2339.391861
500.0,492,2345.928271
1630.0,1046,2360.168946
2520.0,917,2372.409203
330.0,496,2379.066701
460.0,400,2384.273849
1150.0,690,2393.608962
910.0,617,2402.020593
1010.0,778,2455.52568
1230.0,728,2465.51349
910.0,638,2474.085718
5310.0,933,2486.53065
1260.0,561,2494.025663
410.0,371,2498.88365
1570.0,815,2509.684671
1190.0,879,2521.297822
610.0,729,2531.062534
1230.0,786,2589.044995
660.0,706,2598.393373
390.0,392,2603.495806
880.0,660,2612.185892
780.0,596,2619.875822
840.0,607,2627.900315
1690.0,1001,2640.857936
770.0,766,2650.806676
1030.0,638,2659.069893
2100.0,928,2731.79511
580.0,590,2739.592649
960.0,743,2749.31489
730.0,643,2757.869159
1020.0,700,2767.0181
720.0,627,2775.286354
800.0,817,2785.837632
1000.0,821,2796.395438
1630.0,756,2856.759611
1020.0,671,2865.529611
1020.0,735,2875.169192
530.0,509,2881.859103
970.0,719,2891.146316
1490.0,691,2900.183693
1500.0,806,2910.767696
730.0,650,2919.010312
1210.0,949,2931.208172
840.0,606,2983.313269
2200.0,628,2991.512207
1630.0,697,3000.482416
1200.0,919,3012.3765
1090.0,677,3021.113983
950.0,781,3031.18922
1850.0,1246,3047.290013
2240.0,1264,3116.519124
960.0,831,3127.55941
560.0,516,3134.404866
530.0,487,3140.892678
410.0,478,3147.202837
1530.0,683,3156.387826
1080.0,747,3166.293072
1210.0,749,3176.251999
940.0,692,3185.322238
750.0,708,3194.703851
2900.0,896,3255.786811
1060.0,711,3265.36947
1450.0,887,3277.057755
1040.0,608,3284.801882
880.0,717,3294.091872
1360.0,803,3304.457452
960.0,713,3313.61416
1220.0,746,3323.18281
780.0,664,3384.149221
840.0,752,3394.11374
960.0,703,3403.273995
1310.0,648,3411.613072
1560.0,760,3421.419335
970.0,722,3430.760943
960.0,654,3439.318407
830.0,712,3448.538961
1210.0,662,3457.098902
460.0,474,3512.668697
1100.0,608,3520.651188
1270.0,736,3530.29244
520.0,503,3536.934017
1210.0,953,3549.582172
660.0,535,3556.64551
1830.0,738,3566.466672
430.0,360,3571.067875
1560.0,955,3583.491752
1480.0,1118,3647.882969
1090.0,652,3656.426767
1870.0,956,3668.816807
730.0,729,3678.493668
660.0,536,3685.581847
1120.0,790,3695.845277
600.0,505,3702.428871
850.0,675,3711.352539
810.0,620,3719.319021
1540.0,920,3776.664221
930.0,707,3786.028072
940.0,740,3795.764216
1380.0,565,3803.171247
1170.0,1079,3817.060032
970.0,868,3828.509501
1160.0,916,3840.507872
630.0,726,3849.976419
1670.0,782,3925.440804
1050.0,848,3936.634035
4380.0,892,3948.14281
930.0,599,3956.033265
2400.0,866,3967.098789
1300.0,759,3976.803324
1200.0,504,3983.234167
610.0,606,3991.045493
1350.0,1214,4057.347626
1010.0,839,4068.378858
1660.0,689,4077.058183
1590.0,1168,4092.041114
590.0,487,4098.381402
1100.0,669,4106.892032
1000.0,738,4116.390513
1150.0,676,4124.990011
700.0,675,4184.235003
1380.0,706,4193.534105
940.0,586,4201.107391
1270.0,712,4210.33059
860.0,487,4216.733558
530.0,531,4223.774115
830.0,514,4230.416706
990.0,705,4239.686267
1150.0,888,4251.201084
2530.0,992,4316.752652
810.0,565,4324.085762
1020.0,887,4335.804278
1360.0,915,4347.604566
1750.0,946,4359.915269
1440.0,905,4371.613289
1050.0,688,4380.590221
750.0,524,4387.577118
1060.0,744,4449.966721
2680.0,746,4459.616198
720.0,713,4468.9268
2370.0,877,4480.125349
1280.0,812,4490.827613
820.0,1069,4504.949817
1420.0,700,4514.085282
860.0,824,4525.141488
650.0,683,4584.730131
760.0,706,4594.187448
1330.0,1067,4608.52488
330.0,588,4616.353405
500.0,488,4622.893395
2430.0,728,4632.662578
720.0,625,4641.026078
1250.0,673,4650.023036
340.0,380,4655.155082
950.0,652,4663.783822
2740.0,875,4718.495638
1390.0,928,4730.82107
730.0,829,4741.774731
1730.0,1052,4755.706486
1250.0,891,4767.528122
1570.0,878,4779.099299
1100.0,681,4788.326406
1210.0,704,4845.486451
1190.0,839,4856.546024
960.0,702,4865.669717
1860.0,855,4876.679031
2410.0,940,4888.950874
1450.0,729,4898.430372
1460.0,769,4908.56211
770.0,634,4916.839126
670.0,672,4977.060556
980.0,601,4984.887922
1710.0,1007,4997.909846
1660.0,828,5008.498703
1530.0,814,5018.914158
1700.0,997,5031.737529
1520.0,619,5039.829055
670.0,515,5046.508321
1260.0,648,5101.878821
1190.0,865,5113.01989
1360.0,1031,5126.465626
890.0,668,5135.269699
1090.0,892,5147.036258
660.0,656,5155.620437
750.0,643,5164.079027
1250.0,956,5176.506305
940.0,584,5229.173709
940.0,740,5239.09902
420.0,463,5245.335613
1430.0,650,5253.923811
1510.0,701,5263.102878
1430.0,775,5273.497749
2680.0,793,5284.175941
1350.0,818,5295.159912
710.0,663,5304.003546
900.0,721,5361.937018
1300.0,733,5371.442877
2380.0,655,5379.861646
1660.0,735,5389.06464
990.0,624,5396.915945
1330.0,857,5407.849003
1210.0,721,5417.147566
1090.0,602,5424.953996
2070.0,847,5435.933941
1160.0,850,5499.005506
560.0,397,5504.242553
4010.0,1231,5520.427047
1100.0,627,5528.611065
1140.0,726,5538.126568
920.0,857,5549.473037
1430.0,537,5556.610191
1160.0,730,5566.36109
1140.0,836,5627.818452
2140.0,620,5636.078833
1010.0,643,5644.819165
1160.0,476,5651.226275
630.0,466,5657.481162
2140.0,1074,5671.61256
2000.0,979,5684.553319
1410.0,745,5694.240556
1690.0,737,5703.795744
530.0,644,5753.760938
1280.0,861,5764.94459
1610.0,894,5776.641364
690.0,460,5782.61166
510.0,455,5788.554023
1120.0,743,5798.369028
1080.0,684,5807.456083
580.0,508,5814.16768
1280.0,829,5824.86808
1650.0,810,5885.874911
750.0,685,5894.849085
1190.0,1227,5910.954384
1980.0,1086,5925.322405
2980.0,1352,5942.962374
850.0,680,5951.895062
1050.0,569,5959.343899
1290.0,900,6028.11217
1570.0,754,6037.916837
840.0,638,6046.105953
1550.0,863,6057.189665
790.0,671,6065.793096
1350.0,550,6072.790119
820.0,544,6079.934905
910.0,634,6088.095721
1000.0,578,6095.39523
1020.0,694,6161.864125
1320.0,811,6172.106198
1860.0,713,6181.280661
1160.0,690,6190.250444
2040.0,923,6202.194294
810.0,571,6209.475491
1360.0,989,6222.235367
1290.0,869,6233.457066
1340.0,815,6292.539832
910.0,664,6301.289286
1660.0,920,6313.64124
1050.0,1013,6327.008244
1580.0,787,6337.278002
1230.0,1010,6350.511287
1190.0,1080,6364.497207
430.0,681,6426.328431
1380.0,771,6436.41509
720.0,575,6444.051479
1090.0,811,6454.737162
540.0,650,6463.298412
1310.0,674,6472.219613
1750.0,813,6482.86659
3240.0,1251,6499.136688
1450.0,866,6570.752157
980.0,610,6578.895234
1570.0,797,6589.323273
1460.0,786,6599.543018
560.0,414,6605.022912
940.0,612,6613.107135
1200.0,803,6623.852628
2830.0,976,6636.926763
1520.0,843,6648.140251
1070.0,613,6707.205718
1180.0,846,6718.433233
1100.0,770,6728.530133
820.0,875,6739.945439
890.0,566,6747.273742
1400.0,679,6755.98437
1290.0,874,6767.41189
920.0,589,6775.148637
880.0,601,6833.073137
610.0,604,6840.875774
1520.0,1485,6859.55428
850.0,522,6866.117378
1710.0,806,6876.374198
2370.0,899,6887.952146
2230.0,1166,6902.90953
2490.0,801,6973.623605
990.0,811,6984.316773
