# {"t_start": 1681213667.145165, "env_id": "SkiingNoFrameskip-v4"} 
r,l,t
-29968.0,4503,67.347166
-29990.0,4506,413.890792
-29993.0,4506,1041.294823
-29975.0,4504,1462.149122
-29992.0,4506,2125.183493
-29978.0,4504,2792.7822
-29955.0,4501,3455.744422
-29973.0,4503,3848.642963
-29977.0,4504,4507.742091
-29980.0,4504,5172.160598
-29977.0,4504,5603.18171
-29958.0,4501,6334.428725
-29960.0,4501,7062.14271
-29962.0,4502,7536.639665
-8995.0,526,7587.689339
-8980.0,523,7640.462681
-8998.0,526,7692.477693
-8978.0,523,7742.85934
-9003.0,527,7794.472301
-8993.0,525,7846.407963
-8976.0,523,7899.521345
-29973.0,4503,8381.272659
-29957.0,4501,9117.012829
-13207.0,933,9206.574132
-17954.0,1346,9340.093074
-20421.0,1641,9504.194953
-21172.0,1904,9974.262416
-17311.0,1174,10086.524469
-16889.0,1486,10231.256837
-14084.0,1140,10344.841594
-16302.0,1098,10451.56074
-15044.0,1059,10843.280953
-14232.0,937,10935.643034
-17144.0,1224,11060.686268
-17698.0,1307,11190.936494
-19485.0,1576,11343.439469
-16687.0,1231,11501.750659
-19420.0,1641,11662.792034
-16742.0,1239,11786.155385
-16917.0,1415,11929.564278
-18851.0,1405,12064.610202
-18282.0,1395,12489.371809
-18475.0,1499,12638.1425
-14922.0,1116,12749.308485
-16244.0,1164,12861.658701
-16525.0,1131,12972.131958
-15248.0,1165,13127.250267
-18211.0,1460,13268.822908
-18072.0,1288,13395.353936
-14809.0,1249,13518.790723
-16357.0,1256,13639.972533
-13991.0,901,13768.254358
-15640.0,1148,13878.716184
-16659.0,1076,13984.001819
-16136.0,1223,14103.325525
-14099.0,992,14201.343007
-19720.0,1686,14658.474136
-17774.0,1319,14785.738183
-18071.0,1363,14918.289381
-17570.0,1438,15062.998619
-15716.0,1085,15168.176745
-16565.0,1287,15585.831991
-18328.0,1477,15733.637628
-19238.0,1614,15893.995752
-19571.0,1514,16041.813062
-17558.0,1512,16225.510304
-19314.0,1625,16384.462031
-14122.0,995,16482.35623
-19050.0,1586,16642.401293
-14405.0,1113,16748.621233
-16436.0,1193,16901.260778
-15509.0,1054,17002.239747
-17987.0,1276,17127.196661
-15642.0,1074,17233.155379
-15758.0,1166,17351.460052
-12538.0,1058,17492.021656
-17194.0,1382,17624.035178
-16953.0,1195,17739.567832
-18246.0,1315,17868.912777
-14474.0,1048,17970.038928
-19829.0,1703,18427.561054
-18365.0,1558,18580.938693
-15614.0,1220,18698.527387
-17260.0,1242,18819.191781
-17763.0,1317,18949.440839
-20341.0,1780,19163.839924
-16604.0,1143,19272.996509
-13934.0,1042,19375.360111
