# {"t_start": 1681378731.1970599, "env_id": "TimePilotNoFrameskip-v4"} 
r,l,t
3900.0,1644,33.388943
3900.0,1340,58.325016
4500.0,2312,103.283443
8100.0,2435,265.792458
800.0,1495,293.226998
600.0,926,309.971501
4400.0,1881,344.158792
1300.0,2040,554.978749
4300.0,2015,592.717146
4400.0,2251,635.866765
800.0,933,828.463302
4200.0,1885,863.996862
3900.0,1392,890.087967
700.0,1376,915.58398
4300.0,2472,1075.443108
4100.0,1624,1105.630362
500.0,1261,1128.788894
4900.0,2444,1350.655619
700.0,1095,1371.160483
4100.0,2049,1409.067136
1100.0,1864,1442.961115
800.0,1368,1583.322391
4100.0,1845,1617.501982
700.0,1194,1639.487635
8000.0,2909,1694.545234
4000.0,1980,1845.779613
4500.0,2338,1889.49715
4400.0,2439,2045.391752
3900.0,1888,2080.769142
4400.0,1981,2118.320095
900.0,1462,2145.449972
4800.0,2653,2308.806014
4000.0,1806,2343.30407
3800.0,1940,2379.861565
4700.0,2361,2534.413483
1100.0,1384,2559.739333
4400.0,2122,2598.596986
800.0,1211,2711.390884
4300.0,1531,2739.855016
600.0,1145,2761.290053
700.0,832,2776.599502
8000.0,3282,2993.118856
4200.0,1940,3029.356983
4000.0,1508,3057.40844
800.0,932,3074.34671
4100.0,2051,3221.295982
700.0,859,3237.374531
4300.0,1571,3266.566999
3900.0,1414,3292.771962
4000.0,1459,3319.999094
4200.0,1770,3440.563806
4000.0,1414,3466.987529
3900.0,1554,3495.775269
4700.0,1747,3616.469775
4100.0,1906,3651.527931
8100.0,2784,3702.912901
3900.0,1208,3725.241003
900.0,1132,3851.645246
4100.0,1575,3881.543666
3900.0,1025,3900.597798
5000.0,1864,3935.64974
900.0,1359,4047.639984
3900.0,1391,4073.262752
4400.0,1419,4099.472932
4200.0,1757,4132.077831
4400.0,1732,4269.759091
4200.0,1402,4296.124578
4000.0,1597,4326.111391
1500.0,1580,4356.212826
4100.0,1565,4471.403827
4200.0,1305,4496.181422
4200.0,1580,4526.464832
1000.0,1222,4549.355458
4400.0,1491,4577.210349
4500.0,1380,4690.107245
900.0,1065,4710.025812
1200.0,1497,4737.804075
4700.0,1745,4770.563309
