# {"t_start": 1681292051.8056903, "env_id": "MsPacmanNoFrameskip-v4"} 
r,l,t
880.0,690,13.591572
920.0,757,24.006153
560.0,491,32.728788
420.0,832,43.963465
640.0,781,54.626367
600.0,746,65.906604
510.0,681,76.954509
700.0,716,86.494728
2030.0,876,140.940147
920.0,646,153.20531
540.0,663,162.536061
1270.0,752,173.155121
430.0,553,181.232256
280.0,371,188.842735
250.0,316,195.835488
420.0,582,242.957697
700.0,667,316.205442
420.0,542,370.188728
330.0,569,428.740711
390.0,543,516.27399
240.0,426,560.954899
680.0,670,629.944265
700.0,762,709.17021
310.0,543,763.869964
380.0,666,831.470322
310.0,491,878.814828
600.0,753,954.859408
450.0,724,1027.124067
490.0,587,1085.740375
650.0,704,1199.229251
480.0,587,1260.508127
360.0,635,1326.361226
800.0,763,1406.376109
290.0,353,1441.479793
590.0,608,1504.605649
950.0,816,1589.71418
480.0,543,1643.100429
1100.0,649,1710.926062
590.0,664,1778.206025
640.0,581,1869.387292
650.0,806,1953.356217
980.0,754,2030.837367
940.0,764,2109.455651
510.0,652,2176.60831
1140.0,705,2248.777631
570.0,491,2299.937537
580.0,468,2348.46735
770.0,847,2433.011468
300.0,584,2521.746729
580.0,554,2575.496124
590.0,484,2625.412241
1100.0,801,2711.349276
530.0,550,2766.761737
320.0,621,2828.710069
260.0,491,2878.084261
430.0,635,2943.212285
270.0,555,3001.311355
330.0,573,3059.117635
380.0,492,3108.384758
1140.0,674,3212.37522
570.0,685,3280.949456
420.0,647,3344.876862
480.0,598,3405.736775
770.0,715,3476.962996
300.0,483,3524.061984
590.0,723,3595.58741
500.0,589,3658.53687
240.0,499,3711.927903
310.0,457,3759.698011
850.0,653,3826.015574
1920.0,654,3927.049181
580.0,614,3986.647003
600.0,624,4050.589623
190.0,454,4096.314608
640.0,813,4175.435705
280.0,797,4254.026076
550.0,780,4332.546898
480.0,658,4399.445317
500.0,553,4453.423898
390.0,801,4577.951555
940.0,581,4636.871124
300.0,621,4700.529377
490.0,589,4761.531051
970.0,775,4836.102416
440.0,574,4893.476677
1110.0,597,4951.996168
550.0,620,5012.979979
630.0,710,5083.8436
810.0,714,5153.05215
1140.0,622,5272.712104
750.0,660,5338.097859
500.0,748,5416.419665
400.0,863,5503.252915
1180.0,740,5579.427628
730.0,662,5647.195457
1090.0,878,5733.251661
600.0,700,5802.265573
450.0,483,5886.851083
510.0,534,5940.527039
510.0,678,6010.172176
320.0,604,6073.9731
380.0,404,6114.18778
390.0,512,6164.724468
380.0,666,6229.782358
800.0,616,6294.062906
600.0,552,6350.711652
370.0,523,6403.676885
2040.0,713,6476.948752
1370.0,651,6582.424716
590.0,537,6635.886323
370.0,572,6694.474192
980.0,716,6769.150665
1060.0,680,6840.017321
710.0,547,6894.52527
590.0,518,6946.992731
340.0,441,6990.201011
400.0,433,7032.651904
710.0,694,7099.857143
460.0,503,7151.388329
510.0,503,7247.800619
380.0,486,7297.920523
620.0,599,7359.466753
680.0,565,7416.883946
400.0,463,7464.174139
600.0,582,7524.416551
480.0,464,7573.336168
600.0,655,7637.660369
590.0,604,7695.557749
1480.0,812,7776.096696
460.0,554,7829.372157
390.0,495,7911.638986
820.0,646,7974.747064
480.0,487,8024.609725
1090.0,575,8082.718811
800.0,574,8140.6827
1360.0,683,8214.608619
1170.0,748,8293.786494
1390.0,747,8368.82368
920.0,641,8431.537532
950.0,771,8507.897645
830.0,628,8614.272295
980.0,644,8678.850726
380.0,410,8719.487364
860.0,571,8776.484015
400.0,535,8829.861641
920.0,734,8906.134822
440.0,431,8952.849938
550.0,505,9007.945945
1160.0,850,9097.570643
1350.0,693,9168.954825
1500.0,743,9300.711488
1540.0,936,9393.881097
270.0,296,9422.840683
330.0,512,9474.36498
870.0,748,9548.898608
440.0,384,9586.749627
580.0,573,9644.397881
810.0,864,9732.130744
760.0,697,9805.443965
1060.0,631,9871.262339
1010.0,681,9989.54557
460.0,455,10039.669239
970.0,857,10123.397819
370.0,401,10166.674635
570.0,526,10217.642894
990.0,620,10278.609984
990.0,727,10353.562512
780.0,621,10417.674106
