# {"t_start": 1681378692.1542807, "env_id": "SkiingNoFrameskip-v4"} 
r,l,t
-29968.0,4503,79.593961
-29990.0,4506,558.116047
-29993.0,4506,1034.932828
-29975.0,4504,1110.812221
-29992.0,4506,1596.557991
-29978.0,4504,2075.796418
-29955.0,4501,2556.052331
-29973.0,4503,2629.908399
-29977.0,4504,3109.602321
-29980.0,4504,3591.76621
-29977.0,4504,3668.2486
-29958.0,4501,4142.066235
-29960.0,4501,4625.794179
-29962.0,4502,5103.803183
-29982.0,4505,5180.074097
-29967.0,4502,5651.607599
-29985.0,4505,6123.694426
-29965.0,4502,6200.987975
-29990.0,4506,6673.302038
-29980.0,4504,7154.147071
-29963.0,4502,7634.49222
-29973.0,4503,7710.074438
-29957.0,4501,8185.855108
-29972.0,4503,8656.357267
-29955.0,4501,9130.299312
-29975.0,4504,9206.740717
-29967.0,4502,9678.565755
-29982.0,4505,10150.719887
-29963.0,4502,10227.231241
-29988.0,4506,10698.432067
-29958.0,4501,11171.372125
-29960.0,4501,11645.065212
-29970.0,4503,11721.598271
-29998.0,4507,12192.126993
-29972.0,4503,12667.883552
-29975.0,4504,12744.064667
-29985.0,4505,13220.973897
-29972.0,4503,13698.728124
-29995.0,4507,14175.699756
-29952.0,4500,14252.468202
-29997.0,4507,14729.601641
-29992.0,4506,15199.372933
-29992.0,4506,15273.78654
-29977.0,4504,15720.378409
-29978.0,4504,15838.083846
-26506.0,2631,15880.259717
-30234.0,3116,16285.872945
-29975.0,4504,16717.288648
-37920.0,4496,16786.216941
-14091.0,1066,16802.892989
-25517.0,2482,17195.088552
-25214.0,2512,17232.544712
-27689.0,2959,17613.613037
-27916.0,2918,17657.661547
-19148.0,1976,18037.660631
-17875.0,1860,18065.480381
-8981.0,524,18073.497344
-8986.0,524,18081.5399
-8965.0,521,18089.380956
-8968.0,522,18097.429878
-8965.0,521,18105.354186
-8985.0,524,18113.431966
-9008.0,528,18121.516166
-9008.0,528,18129.562482
-8985.0,524,18182.620719
-9005.0,527,18190.591524
-8986.0,524,18198.648018
-8970.0,522,18206.508466
-9006.0,527,18214.596534
-8985.0,524,18222.674026
-8970.0,522,18230.715773
-8970.0,522,18238.652313
-8990.0,525,18246.633812
-29965.0,4502,18649.077694
-29960.0,4501,19055.528655
-14091.0,765,19066.907212
-8991.0,525,19074.953249
-29982.0,4505,19477.4419
-38630.0,4452,19541.164614
-29967.0,4502,19932.064231
-15077.0,1214,19949.55606
-20962.0,2023,20299.88781
-37551.0,4365,20360.888983
-32913.0,3593,20731.364324
-29967.0,4502,21116.160217
-19915.0,2091,21145.225688
-31919.0,3444,21193.460524
-38936.0,4498,21298.022826
-18932.0,1343,21316.882715
-29958.0,4501,21422.986827
-9003.0,527,21430.51948
-8986.0,524,21437.981367
-8970.0,522,21445.476863
-8986.0,524,21453.075705
-8980.0,523,21501.638661
-8998.0,526,21509.29867
-9001.0,527,21516.92597
-8970.0,522,21524.558428
-8978.0,523,21532.155943
-8988.0,525,21539.797193
-8963.0,521,21547.479626
-8981.0,524,21555.136284
-8980.0,523,21562.701689
-8986.0,524,21570.342029
