# {"t_start": 1680581596.121264, "env_id": "MsPacmanNoFrameskip-v4"} 
r,l,t
590.0,982,14.860886
400.0,500,20.822489
530.0,641,28.29576
400.0,580,35.479865
400.0,423,40.684401
310.0,419,45.864728
220.0,383,50.487776
690.0,795,60.097072
530.0,622,67.643951
1150.0,809,77.49155
450.0,591,107.780094
470.0,644,116.256506
540.0,552,123.044264
330.0,427,128.403939
330.0,752,137.576609
700.0,795,146.911768
400.0,676,154.756778
980.0,621,161.842312
1290.0,759,170.845214
290.0,446,176.072877
810.0,631,214.920027
540.0,540,221.432366
1840.0,829,231.618347
970.0,867,241.798578
980.0,620,249.402465
250.0,415,254.29631
990.0,682,262.572404
1970.0,670,270.851909
690.0,664,278.984635
450.0,459,284.644784
880.0,690,328.404536
460.0,658,336.529894
1100.0,711,345.189249
920.0,688,354.43628
400.0,411,359.737529
290.0,633,367.473184
910.0,786,376.888551
370.0,573,383.872533
920.0,643,391.758075
250.0,510,419.954066
1000.0,1097,433.504928
480.0,571,440.578615
770.0,536,447.216953
1810.0,608,454.46893
570.0,802,463.926996
890.0,601,470.909923
550.0,716,479.71861
810.0,661,487.958344
1080.0,867,522.763558
620.0,604,530.226224
230.0,359,534.548245
570.0,640,542.454864
1170.0,870,552.826157
670.0,621,560.387225
450.0,406,565.278296
500.0,418,570.307566
340.0,388,574.829088
660.0,675,582.891633
990.0,938,594.074504
830.0,790,638.987053
830.0,577,645.945984
980.0,829,655.97088
410.0,640,663.414233
670.0,505,669.416592
870.0,766,678.351712
380.0,480,684.22035
800.0,580,691.396915
2430.0,919,702.820337
640.0,563,741.595654
430.0,622,749.482662
570.0,654,757.837336
1420.0,728,766.658454
1260.0,853,776.486782
360.0,374,780.992375
800.0,608,788.603165
500.0,652,796.552103
840.0,689,805.278218
920.0,719,813.585156
940.0,538,918.13081
1140.0,687,1060.339221
560.0,653,1189.568543
730.0,711,1347.830122
340.0,390,1467.309346
610.0,568,1637.444993
870.0,863,1903.615657
580.0,537,2062.16542
460.0,471,2218.405811
710.0,627,2502.196736
430.0,498,2755.029845
380.0,499,2976.311178
730.0,595,3236.828504
1110.0,748,3575.41756
1030.0,826,3942.193809
1050.0,500,4164.498881
590.0,512,4391.261845
650.0,528,4625.205421
1100.0,576,4880.532198
450.0,442,5053.845566
460.0,461,5257.474806
660.0,605,5562.685815
620.0,593,5829.203525
1230.0,682,6136.895073
380.0,447,6340.388274
420.0,435,6538.076032
690.0,998,6996.770709
700.0,573,7256.776219
560.0,762,7606.156759
330.0,474,7825.2611
550.0,469,8038.279023
820.0,579,8265.346757
700.0,689,8619.129366
420.0,487,8851.158191
780.0,667,9162.539408
950.0,791,9529.591572
830.0,691,9846.650032
830.0,789,10207.810823
450.0,410,10396.632415
680.0,533,10642.061965
940.0,755,10984.244313
990.0,758,11332.649008
930.0,736,11669.406303
5050.0,943,12111.302135
640.0,576,12380.919186
790.0,754,12728.859025
2370.0,904,13143.882821
1030.0,747,13493.225859
1180.0,889,13898.565843
690.0,620,14224.870899
890.0,803,14561.878578
920.0,800,14926.217609
380.0,455,15133.89945
220.0,296,15268.335653
580.0,515,15505.217253
590.0,663,15805.3513
990.0,770,16205.285143
710.0,590,16511.789332
520.0,672,16858.818126
980.0,838,17354.174473
780.0,773,17740.882203
690.0,736,18117.751695
420.0,515,18380.322024
1560.0,862,18826.314254
1310.0,804,19246.937431
2190.0,737,19621.023874
520.0,491,19878.609511
1520.0,673,20216.944517
850.0,649,20617.77071
930.0,633,20942.072014
760.0,674,21283.716949
1640.0,1131,21872.504373
310.0,354,22059.309651
920.0,813,22494.162186
1770.0,778,22904.590847
590.0,577,23210.986468
850.0,583,23511.838146
1340.0,645,23892.255614
1000.0,689,24260.196184
2030.0,1080,24811.814691
1100.0,584,25108.470303
490.0,463,25340.086778
810.0,533,25630.969426
930.0,620,25952.710465
810.0,589,26259.222683
1280.0,746,26646.810863
770.0,652,26982.181013
710.0,518,27309.985778
620.0,567,27610.102124
1520.0,668,27961.851519
840.0,679,28303.296455
1720.0,796,28712.984162
1130.0,781,29114.887473
400.0,401,29323.876402
850.0,757,29725.666615
950.0,665,30070.925941
2490.0,832,30543.101983
730.0,594,30864.490881
890.0,913,31340.825682
500.0,608,31645.33538
550.0,542,31930.264717
460.0,360,32124.630873
1850.0,803,32553.707743
1190.0,710,32927.678669
690.0,618,33247.816378
940.0,758,33615.094199
920.0,823,34064.774098
1150.0,861,34490.711782
290.0,541,34759.333745
340.0,353,34937.098885
1470.0,825,35325.876
710.0,575,35621.453923
750.0,754,36006.000356
860.0,754,36386.839148
960.0,690,36721.427397
610.0,534,37043.821435
1410.0,596,37329.647531
970.0,615,37610.870527
620.0,487,37845.025905
1000.0,792,38198.053031
1530.0,798,38526.973808
1060.0,830,38908.322643
780.0,628,39198.160503
310.0,509,39436.519334
1160.0,773,39826.163095
800.0,552,40077.874274
1720.0,879,40481.36414
1520.0,799,40846.765736
270.0,343,41001.380283
860.0,620,41281.098472
920.0,733,41461.214028
1180.0,767,41612.515691
1120.0,683,41747.073515
1030.0,687,41882.553974
800.0,619,42031.251569
2050.0,1154,42257.306473
950.0,762,42406.225866
470.0,621,42526.8361
1090.0,644,42653.237959
2070.0,1068,42862.049408
1500.0,755,43009.818828
930.0,837,43193.222753
940.0,789,43346.752926
900.0,881,43518.748577
1060.0,908,43695.582101
630.0,544,43801.708073
430.0,443,43888.457026
210.0,296,43946.228649
1050.0,705,44089.74368
560.0,470,44185.780886
730.0,541,44294.581113
1400.0,883,44518.699848
900.0,649,44648.144123
1210.0,952,44829.654952
1160.0,684,44959.751757
2210.0,960,45143.318092
2460.0,803,45296.323476
1210.0,947,45476.867927
1510.0,886,45646.248839
470.0,497,45764.862173
1950.0,1075,45973.651107
1080.0,1025,46171.553302
800.0,560,46279.798908
610.0,522,46382.17824
480.0,414,46463.823825
470.0,409,46545.035016
400.0,354,46614.329923
1210.0,1012,46814.613226
420.0,476,46908.396948
1130.0,792,47088.159859
840.0,768,47237.989551
530.0,462,47326.394069
910.0,660,47452.998875
1340.0,724,47591.257975
1630.0,762,47737.135215
950.0,725,47877.981236
1060.0,851,48044.215179
870.0,915,48246.190532
700.0,598,48360.523041
1910.0,766,48507.360093
1490.0,739,48648.514987
940.0,920,48825.166665
760.0,508,48922.22948
930.0,696,49055.819876
700.0,575,49166.334188
1100.0,948,49348.781836
1180.0,808,49534.598093
1670.0,717,49673.484067
2530.0,881,49844.097516
1340.0,626,49967.421253
830.0,664,50098.708864
690.0,609,50215.295304
460.0,420,50296.122569
910.0,763,50445.362497
610.0,499,50543.233725
580.0,514,50665.414002
780.0,572,50775.930015
310.0,374,50847.528963
1650.0,920,51025.661613
400.0,420,51107.034311
930.0,540,51210.918155
1010.0,757,51358.102262
470.0,410,51436.71954
1360.0,763,51582.649673
440.0,430,51665.056345
690.0,568,51776.828811
690.0,536,51914.202298
390.0,461,52003.117371
580.0,453,52091.540679
980.0,840,52253.24144
1200.0,909,52429.661518
1030.0,605,52545.878606
1170.0,942,52728.069661
520.0,444,52814.241456
960.0,559,52922.519825
2500.0,722,53062.613027
900.0,634,53218.080514
1430.0,866,53382.770061
610.0,543,53485.646113
1160.0,741,53626.589807
1100.0,676,53755.121968
1250.0,705,53889.358543
670.0,592,54002.650901
410.0,480,54093.930966
1220.0,799,54247.977345
310.0,361,54315.919782
650.0,457,54430.150876
910.0,696,54563.590012
1660.0,685,54695.01534
1200.0,786,54844.894593
2260.0,674,54972.994111
460.0,398,55048.562315
1460.0,754,55193.103674
1530.0,911,55366.330253
910.0,605,55482.190916
1070.0,820,55674.728649
870.0,691,55808.311935
500.0,488,55904.317727
760.0,624,56025.655548
2230.0,1027,56226.925383
1080.0,836,56388.790754
1050.0,725,56530.77127
1090.0,730,56673.5775
850.0,556,56781.468635
650.0,568,56925.004744
510.0,433,57010.000116
490.0,519,57111.587847
1590.0,910,57292.425518
460.0,444,57378.828479
2490.0,1059,57586.783908
1090.0,780,57738.237743
1630.0,741,57880.773405
1080.0,700,58016.815842
1100.0,719,58188.011165
2140.0,984,58380.041863
1010.0,553,58487.347165
1510.0,1008,58683.357131
2820.0,1147,58906.480473
1150.0,764,59055.422109
690.0,463,59145.224559
1040.0,908,59320.440987
1060.0,839,59511.322359
430.0,503,59609.604411
1400.0,788,59762.483279
470.0,488,59857.071235
1130.0,837,60017.387016
1180.0,739,60158.344927
1460.0,1158,60379.938005
1420.0,976,60566.171915
730.0,529,60696.424745
1550.0,761,60847.065286
1160.0,763,60996.479001
1180.0,788,61150.820107
820.0,705,61289.070191
980.0,711,61425.493602
1490.0,734,61567.495812
1080.0,1072,61774.81749
2280.0,1284,62059.722867
1590.0,845,62223.02168
1080.0,680,62353.84686
650.0,498,62450.579468
1310.0,888,62621.93675
1480.0,705,62758.442613
530.0,594,62874.102194
1070.0,705,63009.772668
1390.0,719,63182.914024
2260.0,611,63300.055744
1480.0,874,63467.141745
990.0,601,63582.316714
3090.0,1101,63793.380394
1290.0,649,63917.188653
960.0,691,64051.395391
2780.0,1593,64395.856979
2320.0,1054,64599.371675
1160.0,713,64737.903584
1150.0,665,64865.771194
1560.0,864,65033.213464
1080.0,603,65149.434481
1310.0,994,65342.307764
590.0,495,65439.78617
410.0,491,65536.589037
1620.0,747,65707.321456
780.0,588,65822.621132
760.0,449,65908.806226
1440.0,809,66066.075753
1410.0,772,66216.809078
1080.0,624,66335.605967
680.0,498,66429.947496
1260.0,1019,66625.420655
1790.0,1074,66860.684163
1180.0,808,67016.422478
620.0,474,67107.831261
2200.0,969,67294.319455
1300.0,921,67471.013851
1810.0,843,67632.318331
1600.0,722,67770.671216
1710.0,1067,67975.178152
980.0,658,68137.67631
440.0,414,68218.112977
1200.0,1001,68410.953406
820.0,581,68523.348265
2300.0,1076,68731.725738
1330.0,478,68825.531283
220.0,307,68884.920908
2220.0,884,69056.797584
2250.0,911,69232.651287
1710.0,715,69401.011348
1120.0,692,69534.488437
860.0,590,69648.821183
350.0,432,69733.602403
1940.0,771,69884.294955
700.0,518,69986.638257
720.0,554,70094.388033
960.0,582,70207.665975
610.0,505,70306.332661
520.0,427,70389.519386
1570.0,894,70598.323007
1210.0,634,70722.080909
1290.0,586,70836.931308
1860.0,632,70960.708547
800.0,666,71091.326685
1460.0,887,71263.69854
1150.0,623,71383.830488
1010.0,642,71508.004549
1440.0,851,71672.050102
810.0,605,71816.962317
540.0,441,71902.627404
1140.0,669,72032.041426
1170.0,787,72182.024886
1090.0,624,72300.529509
2110.0,938,72479.116479
1700.0,785,72629.101524
960.0,729,72767.622368
1180.0,736,72908.003371
830.0,490,73002.208343
1560.0,763,73183.722518
2090.0,819,73341.190888
950.0,855,73506.665368
1510.0,1001,73700.051874
1380.0,856,73864.719122
1830.0,936,74043.942149
2450.0,649,74169.092324
610.0,619,74322.312816
1310.0,872,74492.47995
520.0,456,74580.813108
510.0,505,74678.937331
550.0,452,74766.431358
1070.0,756,74912.202997
810.0,726,75053.043698
1410.0,811,75211.127152
1060.0,814,75368.717233
1200.0,999,75593.46648
1060.0,793,75748.913187
540.0,522,75850.931644
1050.0,646,75977.638341
710.0,575,76089.483928
1000.0,768,76240.087549
750.0,693,76372.198834
1180.0,722,76510.038451
690.0,543,76613.417983
1540.0,889,76816.861252
1630.0,874,76986.88135
720.0,521,77087.898912
1040.0,906,77262.78659
1920.0,970,77451.460355
1250.0,595,77568.358548
2000.0,1198,77802.487005
570.0,497,77899.400724
1120.0,749,78070.462465
1050.0,882,78243.320017
740.0,767,78394.110087
370.0,386,78469.783155
1010.0,739,78614.109165
1240.0,877,78785.91211
1090.0,815,78946.458089
870.0,588,79061.617079
750.0,483,79156.163854
740.0,597,79308.816765
790.0,538,79412.335374
730.0,640,79534.155474
1260.0,604,79650.21886
610.0,407,79728.007385
1460.0,750,79870.929307
1150.0,712,80007.828047
1290.0,671,80138.731948
1230.0,804,80296.60246
1490.0,895,80469.453991
880.0,771,80651.303903
750.0,610,80769.267788
970.0,585,80883.07816
510.0,520,80984.270626
640.0,478,81076.751821
1060.0,593,81190.794408
1070.0,701,81326.179946
990.0,648,81450.959424
1170.0,629,81571.816193
1070.0,652,81699.563615
730.0,862,81900.966413
1030.0,633,82025.561186
1860.0,712,82164.935085
1070.0,741,82309.298437
2280.0,589,82424.791487
930.0,695,82559.493639
2870.0,957,82743.324256
1270.0,873,82910.348727
670.0,583,83048.37993
1170.0,713,83185.652291
1410.0,736,83329.499151
420.0,477,83421.639147
1250.0,505,83518.626119
1700.0,783,83670.784404
1290.0,692,83804.442571
1020.0,673,83934.680888
1230.0,689,84068.028517
550.0,501,84164.882755
1580.0,714,84368.792371
2480.0,596,84490.620845
1250.0,626,84616.343923
1000.0,700,84752.108153
1050.0,596,84868.049653
1590.0,789,85022.143292
2000.0,1118,85242.121193
920.0,686,85378.339607
1250.0,724,85516.621193
1120.0,672,85670.638877
1260.0,735,85813.289907
2300.0,833,85974.002464
1380.0,798,86128.62083
1490.0,1198,86361.170221
1190.0,640,86487.654046
960.0,491,86582.393056
900.0,685,86714.834697
1210.0,706,86890.508208
1190.0,840,87053.194182
1590.0,942,87236.413649
1540.0,960,87423.026106
1360.0,878,87596.700437
580.0,515,87695.823261
1290.0,703,87831.764352
790.0,574,87946.085535
1980.0,761,88126.207076
820.0,482,88220.420192
670.0,573,88332.89892
1020.0,674,88462.789945
660.0,548,88568.303929
870.0,613,88689.038278
1770.0,847,88854.929691
2010.0,1048,89060.442183
740.0,671,89194.574914
1690.0,776,89383.374334
1620.0,1033,89586.665666
1050.0,546,89692.925091
1660.0,690,89829.261273
1690.0,873,90000.483614
1910.0,641,90126.721817
1230.0,578,90240.414254
510.0,386,90315.806381
560.0,542,90424.566437
2290.0,1150,90688.178251
1600.0,797,90843.836633
1300.0,814,90999.267059
1760.0,748,91143.162328
1070.0,892,91317.126484
1540.0,980,91508.635977
1400.0,961,91696.337961
1360.0,783,91886.553566
2160.0,1238,92129.924792
1050.0,514,92229.720404
1280.0,719,92371.340744
1130.0,823,92533.950373
2340.0,1413,92810.679937
1720.0,837,92973.31725
2150.0,1058,93212.494804
1680.0,665,93342.434091
1290.0,975,93532.108986
1840.0,780,93682.578014
1080.0,842,93846.543885
4140.0,698,93982.656493
1760.0,757,94136.002287
820.0,585,94250.90484
1750.0,701,94425.873982
1300.0,822,94585.954071
1290.0,866,94755.48771
700.0,743,94902.432396
1030.0,664,95032.414926
2090.0,760,95183.373621
2020.0,992,95379.56419
1390.0,790,95535.671283
1680.0,1130,95789.872454
910.0,559,95899.873828
1160.0,900,96075.887932
1470.0,596,96192.750916
1080.0,612,96311.623291
1320.0,862,96478.934746
960.0,550,96587.497957
1630.0,883,96761.806938
1060.0,727,96940.927556
1300.0,759,97090.18671
1100.0,703,97227.041545
1660.0,1036,97433.170747
1060.0,721,97574.984249
1100.0,720,97717.591711
980.0,656,97843.832735
1510.0,569,97954.344777
1550.0,709,98094.395693
770.0,543,98235.16423
1160.0,606,98355.564632
1160.0,975,98542.74452
1470.0,878,98715.798993
1230.0,800,98872.852149
1300.0,697,99010.128301
1610.0,660,99142.248332
1210.0,754,99290.031112
