# {"t_start": 1680949372.0724561, "env_id": "TimePilotNoFrameskip-v4"} 
r,l,t
3900.0,1466,27.030148
1000.0,1426,43.698362
400.0,848,53.42124
7700.0,2431,81.583208
3800.0,1615,214.28564
4100.0,1176,227.836291
4500.0,2129,252.703068
4300.0,2252,372.01595
900.0,1572,389.992423
700.0,1292,404.61542
4400.0,2765,528.457602
4500.0,2308,554.748967
3900.0,1168,568.345161
4200.0,1717,588.386069
5000.0,2519,676.049493
4600.0,1981,698.776525
4000.0,1580,716.837259
3800.0,1195,730.435804
900.0,1881,854.931359
4500.0,2585,887.959134
3900.0,1168,902.844454
700.0,1233,1000.91558
4000.0,1805,1023.929149
4200.0,1201,1038.875748
4600.0,2873,1135.447633
700.0,992,1147.825423
4500.0,2521,1179.4728
4300.0,1675,1200.643489
4200.0,1596,1299.293215
8000.0,2376,1330.078445
4600.0,2756,1365.242926
4600.0,2153,1493.687143
4000.0,1637,1514.205148
4100.0,1462,1532.761325
4200.0,2394,1624.968828
4000.0,1489,1644.191454
3900.0,1438,1663.09446
5100.0,2860,1818.990857
4100.0,1644,1840.031828
800.0,1106,1853.973492
800.0,1421,1871.94179
4400.0,1191,1886.760154
700.0,1362,1964.763856
4300.0,1431,1982.893948
4500.0,2045,2009.11702
700.0,1281,2025.705236
600.0,963,2159.336948
3900.0,1664,2180.070822
1000.0,1271,2196.173894
7700.0,2756,2231.80493
4500.0,1656,2376.836735
4100.0,1916,2401.920231
4000.0,1283,2418.614878
7900.0,2621,2570.653906
4300.0,2391,2601.272311
8100.0,2862,2637.784777
3900.0,1179,2754.904584
4100.0,1780,2777.408661
4100.0,1318,2794.003842
1400.0,1733,2815.866729
3800.0,1658,2959.082671
4100.0,1548,2978.636894
4100.0,1667,2999.763971
3900.0,1527,3019.160455
4200.0,1561,3138.62382
3800.0,1697,3160.377127
4300.0,1781,3182.780607
700.0,1094,3196.546273
900.0,1115,3332.817382
1100.0,1502,3351.580869
4200.0,2050,3377.39122
4200.0,1694,3398.691929
4200.0,1758,3541.250831
4800.0,2010,3566.48638
4000.0,1498,3585.165556
800.0,1136,3599.283371
4700.0,2635,3737.505308
1200.0,2422,3768.595996
4700.0,2192,3858.091696
800.0,1382,3875.266807
4100.0,1647,3896.230093
700.0,1121,3910.165816
4700.0,2333,4001.686563
4300.0,2600,4034.458531
4800.0,1973,4059.356807
4400.0,1674,4181.80372
500.0,1092,4195.463894
700.0,1231,4210.751093
8500.0,3560,4332.901137
500.0,920,4344.472289
4400.0,2184,4371.749683
4600.0,1606,4391.761911
4100.0,1511,4410.602427
4000.0,1255,4489.694763
4800.0,2170,4518.634024
600.0,1178,4533.684183
700.0,919,4545.496111
900.0,1217,4640.862827
3900.0,1205,4655.9753
4200.0,1734,4677.779696
1000.0,1641,4698.277012
4300.0,1757,4801.981553
4400.0,1832,4824.910293
4500.0,1873,4848.592078
1200.0,1531,4868.334156
4100.0,1183,4965.631
4400.0,2122,4992.350353
4900.0,2156,5019.72748
4000.0,1873,5105.404787
4000.0,2480,5136.885849
4100.0,1632,5157.615691
4200.0,2123,5264.484085
4300.0,1570,5284.946766
4000.0,1483,5303.998296
1100.0,1436,5322.279243
1100.0,1196,5337.208417
4000.0,1418,5435.907529
7700.0,2081,5462.256125
8900.0,3200,5607.778061
3800.0,845,5618.446967
4100.0,1707,5640.334667
3800.0,1387,5658.108687
4400.0,2236,5769.645192
4300.0,2076,5795.876032
800.0,1440,5813.926233
4900.0,2456,5845.17871
900.0,1380,5924.970818
4200.0,2228,5953.547406
3800.0,1214,5969.057889
4100.0,2542,6103.785122
3800.0,1089,6117.448481
4300.0,1861,6140.884008
1200.0,1425,6158.766269
1100.0,1395,6253.034232
4500.0,2019,6278.569974
4400.0,2259,6306.96928
4200.0,2277,6414.509176
900.0,1235,6430.248537
4100.0,1300,6446.826824
800.0,1294,6463.356487
3900.0,1498,6482.586396
600.0,864,6594.893813
800.0,1232,6611.037458
4400.0,2364,6641.887878
1100.0,1560,6662.061086
4600.0,2453,6756.307383
4200.0,1962,6781.56812
4200.0,1740,6803.891367
4400.0,1839,6905.118916
800.0,1334,6921.721334
4600.0,2353,6951.203724
4400.0,2081,7039.304806
800.0,1378,7056.369017
4100.0,2093,7082.552917
5400.0,3256,7250.095367
900.0,1407,7268.169105
4800.0,2941,7306.396327
3900.0,1044,7319.905649
4300.0,2258,7413.177343
1100.0,1286,7429.353817
7800.0,3020,7530.093636
4800.0,2930,7567.760457
4100.0,1816,7591.37864
4100.0,2008,7679.275884
4400.0,2039,7705.682591
900.0,1177,7720.794502
3800.0,1759,7742.97309
4000.0,1505,7864.577843
1300.0,1697,7885.680312
3900.0,1615,7905.560133
4200.0,1610,7926.035716
4400.0,2027,8044.359909
600.0,775,8054.32522
4400.0,2323,8083.973346
600.0,1237,8099.662291
4000.0,1828,8212.177587
800.0,859,8223.149951
3900.0,1661,8244.335888
4200.0,1459,8262.662759
800.0,1429,8385.087031
4100.0,1524,8404.357783
4200.0,1829,8427.921429
4700.0,2672,8550.764613
4200.0,1489,8569.715546
1100.0,1666,8590.895649
4600.0,2154,8618.5129
4300.0,2124,8706.041669
3800.0,1712,8728.462147
4700.0,2362,8759.109137
4200.0,2032,8847.698865
4100.0,1150,8862.228193
4000.0,1530,8881.734886
4100.0,2042,8907.173999
7700.0,1878,9009.748832
4300.0,1547,9029.38015
4000.0,1212,9044.389849
700.0,862,9055.172325
900.0,1188,9069.967316
3900.0,1724,9175.739963
4400.0,2535,9207.702343
4000.0,1516,9227.034629
4000.0,1300,9323.108566
4000.0,1784,9345.732767
800.0,1429,9364.018051
4000.0,1920,9388.860071
4300.0,1558,9512.1029
4000.0,1808,9535.727137
600.0,1546,9555.693173
4700.0,2227,9662.599187
8200.0,2661,9696.476966
1200.0,1393,9714.016834
7600.0,1727,9735.728673
7900.0,1787,9883.140331
