# {"t_start": 1680779256.3138688, "env_id": "CarnivalNoFrameskip-v4"} 
r,l,t
540.0,385,6.296531
440.0,423,11.357151
1740.0,396,16.437185
1140.0,315,21.021353
480.0,400,26.455795
420.0,420,31.932014
680.0,421,37.471581
1480.0,457,43.618587
440.0,457,49.690568
800.0,384,54.557002
420.0,380,59.653693
480.0,409,65.311612
1500.0,702,75.138014
520.0,432,80.931647
840.0,472,164.142922
740.0,411,169.254526
540.0,410,175.019222
1180.0,451,181.062452
1220.0,341,185.72519
480.0,416,191.451563
380.0,312,195.989858
560.0,362,201.138907
440.0,426,206.828003
580.0,446,212.738301
680.0,414,218.439581
640.0,385,223.574308
780.0,396,229.007572
920.0,425,235.006195
500.0,422,240.811578
360.0,346,245.903541
540.0,400,325.846215
1460.0,446,332.99371
900.0,448,340.097543
420.0,315,344.691474
1540.0,466,352.049063
740.0,425,359.410614
700.0,381,366.166711
920.0,297,371.097567
1380.0,434,378.118064
660.0,341,383.85432
900.0,392,390.640664
480.0,412,397.468786
480.0,402,404.134194
540.0,366,410.313832
720.0,371,416.557561
700.0,710,508.202428
1220.0,592,517.082432
640.0,448,524.335771
860.0,317,529.169863
680.0,428,536.502486
900.0,282,541.404144
820.0,452,548.852397
920.0,448,555.878656
1120.0,376,561.673141
760.0,415,568.454107
680.0,401,575.152653
1200.0,505,583.640475
1260.0,478,591.042579
1000.0,395,597.604327
1000.0,408,604.569269
480.0,393,693.003441
760.0,383,698.482919
800.0,449,704.660005
840.0,489,711.162784
1080.0,413,717.277602
900.0,532,725.925682
940.0,305,730.78768
480.0,399,737.645596
2120.0,411,744.721679
1400.0,447,752.139686
840.0,401,759.278506
820.0,390,766.116074
560.0,929,781.784225
1040.0,465,789.921404
1100.0,334,871.181525
480.0,322,876.553812
800.0,453,883.806843
940.0,381,890.113135
540.0,344,895.660856
1380.0,900,910.38878
1000.0,856,925.105667
620.0,680,936.836553
1200.0,311,942.283815
640.0,450,949.922003
540.0,404,957.07397
1080.0,333,962.481254
960.0,378,968.242316
740.0,391,1054.179061
740.0,391,1060.704964
860.0,426,1067.620765
1020.0,444,1074.67518
760.0,397,1081.3617
1020.0,848,1094.98209
720.0,398,1101.320874
1100.0,479,1109.00297
1440.0,440,1116.409541
980.0,385,1122.77419
1480.0,826,1135.859593
920.0,403,1142.491519
1060.0,557,1149.40029
580.0,325,1231.495371
1740.0,535,1240.88492
800.0,358,1246.667774
980.0,427,1254.11014
900.0,398,1260.981539
960.0,512,1269.873596
1040.0,394,1276.577157
1040.0,402,1283.323306
980.0,418,1289.561089
700.0,478,1297.514749
580.0,504,1305.333128
1160.0,366,1310.938816
340.0,356,1316.28
560.0,733,1326.836186
700.0,385,1402.202849
660.0,447,1409.466181
700.0,380,1415.932134
1000.0,364,1422.249387
900.0,675,1433.414463
840.0,361,1439.416353
740.0,357,1445.083436
820.0,410,1452.094267
920.0,357,1458.090947
480.0,421,1464.767801
500.0,394,1470.779377
900.0,457,1477.477974
860.0,489,1484.087325
900.0,417,1489.976097
1100.0,369,1494.799006
1000.0,360,1579.782793
560.0,407,1586.388546
1060.0,653,1597.337316
960.0,448,1604.778949
1160.0,517,1612.422519
980.0,332,1617.853909
700.0,362,1623.270609
720.0,412,1630.060654
1300.0,599,1639.729995
1000.0,361,1645.565395
440.0,416,1652.019308
1040.0,359,1657.395562
1180.0,373,1662.939315
1060.0,332,1667.745984
1420.0,697,1756.29819
980.0,360,1762.440043
900.0,431,1769.598585
600.0,555,1778.536767
840.0,371,1783.722437
760.0,407,1789.76827
1940.0,771,1801.561814
1140.0,350,1806.887433
580.0,369,1812.739769
1360.0,357,1817.685992
1120.0,363,1822.737468
1160.0,694,1832.992541
480.0,322,1837.919615
1320.0,361,1843.354724
1060.0,405,1930.423567
1040.0,353,1936.107293
1140.0,327,1940.904976
1120.0,304,1945.418594
880.0,363,1951.049172
940.0,341,1956.03514
1380.0,393,1962.005134
360.0,734,1973.082969
680.0,639,1981.500443
1040.0,334,1986.023052
740.0,311,1990.681532
1320.0,468,1998.078186
980.0,537,2006.655362
1320.0,783,2019.658472
1500.0,598,2066.937776
1300.0,635,2077.830186
680.0,403,2084.776677
780.0,416,2091.419777
700.0,400,2097.829042
700.0,358,2103.426473
840.0,450,2110.248265
820.0,466,2117.473675
700.0,412,2123.756004
1120.0,380,2129.648994
1100.0,415,2136.990728
1100.0,431,2143.763432
740.0,331,2148.652509
1280.0,563,2157.351062
760.0,584,2276.632537
940.0,350,2282.428317
760.0,380,2288.709182
680.0,423,2295.512563
540.0,327,2300.87493
800.0,319,2306.411898
1420.0,513,2315.504445
240.0,762,2328.992969
520.0,367,2334.861873
680.0,376,2340.715917
560.0,299,2345.722037
1160.0,924,2359.568465
900.0,367,2364.814467
1100.0,540,2373.307362
660.0,554,2472.626628
780.0,365,2478.162047
1080.0,337,2483.687886
500.0,636,2494.063457
220.0,521,2502.739947
600.0,743,2515.011555
660.0,374,2521.041139
760.0,706,2532.306139
600.0,361,2538.14161
860.0,432,2544.464543
740.0,380,2550.166394
1740.0,635,2559.524589
1420.0,1028,2617.236287
680.0,315,2621.363203
1140.0,378,2626.431763
1080.0,1173,2643.612826
1120.0,775,2654.781781
1020.0,460,2662.462093
1080.0,772,2674.387576
1120.0,396,2680.585904
960.0,472,2688.387725
1000.0,529,2696.631731
1100.0,338,2755.017561
1140.0,411,2760.677008
1240.0,345,2765.4137
1020.0,354,2770.243972
1100.0,396,2775.64847
1120.0,425,2781.520007
860.0,315,2785.911299
1120.0,367,2791.151059
880.0,517,2797.811581
1340.0,885,2810.522187
920.0,414,2816.113599
820.0,456,2822.497045
1320.0,470,2829.168275
940.0,364,2834.432046
1080.0,782,2913.764129
740.0,359,2919.672404
1380.0,784,2932.706538
980.0,683,2942.992313
1240.0,369,2948.431204
940.0,403,2954.384351
860.0,727,2964.54395
900.0,688,2974.083998
1420.0,1000,2988.53151
1180.0,428,2994.342898
1040.0,423,2999.776864
580.0,735,3092.67445
1140.0,454,3099.814224
1060.0,443,3105.926353
1080.0,780,3117.680515
780.0,761,3128.904784
1140.0,309,3133.385942
1000.0,703,3143.546182
860.0,636,3152.036206
1000.0,475,3158.239643
1480.0,394,3163.167472
1220.0,704,3173.185004
1680.0,1162,3265.679563
1280.0,747,3277.434044
1120.0,397,3283.132828
1140.0,860,3296.199192
860.0,747,3308.211372
1040.0,889,3322.313259
1220.0,464,3329.415193
860.0,370,3335.597142
640.0,354,3341.540359
1580.0,851,3416.033817
1240.0,324,3420.327567
640.0,341,3425.120373
1020.0,388,3430.780575
680.0,685,3441.234455
1220.0,422,3447.77552
1580.0,379,3453.197253
1280.0,384,3458.509618
1240.0,347,3463.279576
1200.0,670,3472.681212
1200.0,609,3481.491852
780.0,691,3492.142066
1300.0,564,3576.245147
1220.0,486,3583.66274
620.0,767,3595.455745
1140.0,445,3602.711273
1460.0,779,3615.389824
1680.0,855,3628.702122
960.0,359,3634.399093
1240.0,575,3643.264996
560.0,415,3649.418485
1400.0,795,3661.344267
1060.0,378,3666.789869
1100.0,441,3749.164913
1360.0,1013,3765.829292
940.0,690,3776.650125
1760.0,785,3788.385701
1080.0,780,3799.560988
1060.0,341,3804.690146
1380.0,833,3816.61678
820.0,615,3825.656555
2000.0,902,3838.815535
1240.0,512,3924.670619
1480.0,941,3939.620837
1140.0,371,3945.293324
880.0,723,3957.032453
1080.0,348,3962.388347
860.0,778,3974.893523
1380.0,973,3990.495435
2580.0,1053,4006.592066
1380.0,790,4107.009428
820.0,702,4117.880252
1640.0,593,4127.374112
1220.0,371,4132.830828
1320.0,582,4140.847916
1680.0,896,4153.798756
1000.0,745,4164.764683
1320.0,626,4173.667042
540.0,619,4182.308565
620.0,643,4192.457304
2140.0,850,4312.839518
1960.0,819,4325.303307
760.0,681,4334.905496
580.0,756,4345.562816
1360.0,658,4354.659449
940.0,716,4364.787433
960.0,714,4375.239239
1080.0,818,4388.642825
780.0,697,4400.254842
880.0,402,4493.456589
680.0,722,4505.581511
1480.0,801,4519.045138
900.0,736,4531.18992
720.0,683,4541.815582
820.0,313,4546.406737
1600.0,870,4557.951951
940.0,734,4568.220186
740.0,684,4578.392728
2120.0,931,4662.893177
1800.0,775,4674.232282
1560.0,784,4686.297947
1420.0,876,4700.510838
1100.0,372,4706.459091
1260.0,365,4712.500001
1220.0,592,4721.551767
1600.0,894,4736.461195
1260.0,956,4751.261796
1540.0,921,4835.665793
1380.0,796,4848.834765
1340.0,460,4857.137229
1400.0,882,4872.677781
1540.0,759,4885.380208
1100.0,884,4899.701308
1640.0,924,4914.967932
900.0,753,5000.867263
1360.0,586,5009.15549
840.0,782,5021.086412
1740.0,887,5034.067826
