# {"t_start": 1681141459.3429909, "env_id": "AsteroidsNoFrameskip-v4"} 
r,l,t
310.0,326,8.740948
1340.0,1195,21.653869
1370.0,1968,42.975443
230.0,239,45.5079
1300.0,1189,58.692433
1030.0,942,69.524711
1320.0,1281,115.39368
1440.0,1181,129.555571
1440.0,952,141.030413
1730.0,853,151.90576
1480.0,1116,254.126485
980.0,689,315.710417
1950.0,824,420.651501
1280.0,619,471.914593
1300.0,1197,575.170733
610.0,342,602.68997
1320.0,815,672.862279
1180.0,677,729.600064
1080.0,425,764.600452
3100.0,1465,885.151387
1080.0,582,933.12004
1390.0,848,1060.874652
880.0,571,1107.871291
880.0,675,1165.407789
860.0,358,1193.847352
1180.0,741,1256.345914
1030.0,624,1310.156453
1030.0,540,1354.551259
1280.0,936,1432.024782
1680.0,868,1503.670284
730.0,375,1591.191352
1180.0,1249,1695.260979
430.0,469,1735.673805
1180.0,745,1797.720896
1080.0,777,1862.642009
1860.0,1015,1950.771466
1580.0,880,2023.133796
2100.0,963,2102.932944
1420.0,663,2216.048426
630.0,415,2249.780655
2200.0,1459,2372.292423
1610.0,1266,2477.886033
1280.0,682,2535.821396
1030.0,419,2571.144209
2000.0,1271,2676.258571
1180.0,924,2796.904329
330.0,507,2839.07305
830.0,657,2896.124099
1520.0,752,2958.077201
1030.0,449,2994.332052
1680.0,683,3050.440334
1640.0,888,3124.462113
1360.0,805,3192.640495
1350.0,1351,3364.300485
2150.0,897,3439.153516
1960.0,1072,3531.153985
1370.0,584,3579.801039
780.0,337,3607.241289
1080.0,549,3652.124875
530.0,454,3688.763802
1300.0,1727,3834.783881
1710.0,902,3966.750178
1390.0,902,4042.771162
630.0,530,4088.306161
1850.0,988,4170.684141
530.0,369,4201.404308
1300.0,580,4250.463163
1080.0,514,4293.250379
1630.0,610,4344.255272
2050.0,1231,4447.758788
2130.0,2185,4688.441206
1590.0,1191,4786.533508
1580.0,598,4835.265746
1750.0,1386,4953.361864
2230.0,700,5015.476056
1180.0,703,5132.578566
1350.0,1143,5227.534364
1560.0,1446,5347.156625
1770.0,626,5398.081154
1540.0,818,5464.901488
1180.0,537,5508.537243
780.0,321,5534.226051
410.0,407,5568.022772
1080.0,526,5613.015971
980.0,537,5717.205945
1280.0,1395,5833.431613
1280.0,956,5912.082307
830.0,559,5957.146547
730.0,415,5990.674005
980.0,473,6028.954849
2030.0,866,6100.034786
2600.0,1162,6198.023998
1460.0,875,6329.288535
1180.0,583,6378.579704
1080.0,461,6417.321406
810.0,469,6455.674845
880.0,516,6497.847092
1080.0,537,6541.691603
1590.0,678,6597.394534
1390.0,1404,6713.18663
1320.0,749,6776.03779
1280.0,682,6891.812547
2150.0,821,6960.188252
1300.0,498,7001.093962
1180.0,674,7057.393501
1980.0,1196,7156.807881
1080.0,526,7199.489537
880.0,339,7226.887223
2150.0,1241,7329.42858
1890.0,584,7439.977805
930.0,458,7477.09141
1640.0,780,7542.094935
480.0,360,7571.160743
1280.0,761,7633.437504
1350.0,729,7692.655045
1360.0,995,7775.205237
1530.0,1170,7872.191947
660.0,420,7906.133143
880.0,476,7944.619152
