# {"t_start": 1680546321.084905, "env_id": "MsPacmanNoFrameskip-v4"} 
r,l,t
430.0,515,20.207513
930.0,886,38.148883
210.0,454,47.465669
310.0,439,56.29891
440.0,634,69.016948
1260.0,950,88.027891
560.0,605,100.683483
2020.0,740,116.32137
570.0,641,128.445183
1110.0,909,189.119932
250.0,404,196.380506
460.0,827,211.340695
470.0,650,223.450979
620.0,720,237.952893
930.0,836,254.615811
330.0,353,261.618019
1110.0,598,273.658378
430.0,614,285.885413
270.0,579,297.438238
460.0,764,361.831354
630.0,754,375.180019
790.0,682,387.31058
490.0,597,397.906959
2740.0,905,414.941958
390.0,568,425.614025
1420.0,744,439.542252
550.0,844,455.664582
620.0,677,515.173853
890.0,901,532.253332
1080.0,812,548.38161
450.0,560,559.69922
360.0,363,566.605165
800.0,622,578.4487
530.0,636,590.491014
700.0,704,604.265365
300.0,484,614.076723
1240.0,574,625.685681
1410.0,865,704.478443
1420.0,827,722.796422
390.0,591,735.985605
1970.0,686,751.101531
310.0,468,761.613821
1060.0,844,780.473583
890.0,810,797.325555
940.0,638,810.140819
640.0,661,823.001777
870.0,847,891.091312
1100.0,599,903.636681
1260.0,916,922.994365
650.0,611,935.951532
480.0,458,945.770854
410.0,454,955.580307
1790.0,1006,976.917454
380.0,382,984.624351
740.0,715,1000.127479
480.0,463,1010.6594
350.0,480,1071.6926
1270.0,744,1087.613926
1980.0,852,1106.452067
750.0,545,1118.733763
500.0,496,1129.297496
510.0,495,1140.015552
1110.0,1009,1160.006154
420.0,431,1168.340062
530.0,604,1180.735931
710.0,582,1193.130911
460.0,405,1255.964571
780.0,669,1270.644766
1100.0,692,1286.059238
430.0,451,1295.798391
570.0,735,1311.492417
330.0,482,1321.716714
3730.0,944,1341.906281
800.0,633,1356.522195
510.0,496,1368.220227
450.0,501,1380.04796
1340.0,945,1567.641817
1220.0,707,1807.092211
400.0,434,1950.043574
470.0,456,2099.079283
570.0,472,2250.490448
930.0,665,2472.279597
370.0,465,2627.898198
640.0,651,2836.350044
610.0,643,3043.13697
980.0,731,3289.235629
620.0,679,3549.109947
470.0,552,3724.288622
150.0,260,3808.225804
990.0,537,3984.099262
820.0,725,4216.938146
650.0,555,4394.502281
400.0,435,4533.923521
440.0,411,4658.98012
500.0,439,4800.951653
410.0,490,4954.022941
310.0,333,5065.524375
500.0,452,5202.285376
980.0,834,5476.2673
1150.0,855,5803.61525
2850.0,837,6065.645197
770.0,701,6288.881147
810.0,633,6471.81726
650.0,634,6667.103479
610.0,554,6843.595711
430.0,498,7015.175364
800.0,747,7242.497594
1460.0,926,7538.778224
630.0,464,7758.211612
470.0,565,7943.455512
1320.0,1001,8241.874014
470.0,608,8435.372481
550.0,479,8582.630676
570.0,414,8719.639382
440.0,440,8859.074392
870.0,579,9044.974659
470.0,470,9193.779565
1270.0,717,9425.151822
540.0,428,9552.808604
650.0,684,9811.042455
690.0,710,10037.763786
1250.0,757,10269.820853
530.0,548,10448.772211
310.0,446,10584.057505
1130.0,1107,10939.935058
400.0,406,11077.037426
950.0,748,11299.800499
560.0,627,11490.673653
480.0,518,11694.759671
860.0,693,11919.294239
1170.0,789,12159.445484
380.0,413,12293.992114
1210.0,982,12598.260728
770.0,714,12822.207167
1820.0,997,13126.033871
390.0,372,13241.381572
670.0,910,13525.164759
450.0,438,13707.415195
640.0,639,13914.923941
1260.0,742,14152.958575
1120.0,814,14398.936862
820.0,531,14569.218504
630.0,539,14718.021963
630.0,520,14879.520788
1380.0,700,15102.217323
690.0,586,15275.301081
390.0,461,15412.8766
1140.0,577,15600.935502
200.0,355,15762.248395
260.0,296,15860.064989
300.0,338,15955.909886
830.0,675,16175.497534
1010.0,887,16432.727246
1000.0,617,16620.734334
1100.0,893,16902.24979
350.0,457,17032.704367
1160.0,574,17217.829599
880.0,778,17443.48998
1070.0,884,17720.651483
720.0,671,17868.472845
830.0,768,18037.363943
1240.0,685,18186.110155
700.0,597,18321.853095
2350.0,767,18484.100849
1000.0,621,18629.463685
1400.0,682,18776.121407
340.0,398,18858.294801
580.0,531,18973.285304
490.0,456,19105.814473
640.0,910,19313.520325
520.0,670,19461.873587
210.0,330,19537.275973
500.0,477,19636.851235
270.0,369,19718.373714
510.0,544,19833.439331
1280.0,660,19956.480414
970.0,891,20138.621617
630.0,704,20287.623447
550.0,583,20450.934139
690.0,588,20575.747328
740.0,578,20689.8423
450.0,489,20795.929096
1440.0,585,20910.944527
1120.0,705,21047.764849
1080.0,576,21165.234205
810.0,639,21294.152729
1510.0,779,21462.12835
780.0,806,21638.078714
1780.0,824,21834.862235
1060.0,1181,22071.120073
750.0,623,22206.774122
1170.0,694,22331.06996
440.0,495,22441.100744
700.0,642,22565.301222
740.0,568,22682.254124
800.0,798,22854.739821
1160.0,1048,23125.699421
2900.0,978,23325.201321
2150.0,836,23476.775781
1440.0,924,23627.937002
1030.0,763,23758.425435
1330.0,844,23904.415385
1340.0,1002,24071.184586
550.0,456,24148.35837
600.0,549,24274.772329
1190.0,650,24372.419458
520.0,766,24499.503705
1160.0,834,24636.203103
960.0,700,24752.796819
1010.0,704,24875.848215
380.0,421,24945.710237
1310.0,799,25075.099479
760.0,648,25185.182153
1380.0,772,25332.208911
1750.0,916,25481.31337
610.0,687,25593.350323
1380.0,785,25724.929759
980.0,717,25845.491972
690.0,628,25948.041519
1420.0,697,26064.902114
1230.0,887,26210.641191
1790.0,868,26379.872217
1130.0,822,26516.931486
1410.0,590,26614.371385
840.0,586,26710.499007
2030.0,1082,26889.45064
1420.0,1006,27056.771151
1640.0,1012,27220.965155
730.0,590,27308.997135
490.0,551,27436.909629
510.0,473,27516.047388
900.0,682,27627.032725
1570.0,1076,27807.623603
340.0,406,27875.750403
760.0,578,27969.018986
1840.0,895,28109.123811
1150.0,780,28221.466919
380.0,581,28313.029104
1110.0,857,28495.152092
1060.0,618,28593.576872
1500.0,887,28732.56699
770.0,731,28848.289942
1250.0,788,28973.533817
430.0,381,29033.764329
1350.0,1184,29210.070352
1490.0,653,29313.926088
1070.0,913,29493.578394
380.0,439,29563.329797
330.0,441,29633.687159
1110.0,707,29746.885842
550.0,450,29818.160455
1700.0,702,29930.082761
1210.0,783,30054.316459
460.0,442,30123.939537
630.0,570,30204.009954
2170.0,664,30309.563844
440.0,508,30391.596142
3090.0,1061,30593.096434
2410.0,1412,30820.239493
900.0,613,30918.454685
530.0,504,30999.107828
2310.0,1078,31170.36164
680.0,700,31273.653881
520.0,515,31356.260902
940.0,666,31462.128263
500.0,491,31571.465604
560.0,559,31659.562239
3210.0,1016,31819.655678
1190.0,864,31957.866952
600.0,489,32034.606681
880.0,775,32158.44676
1250.0,1178,32335.991845
910.0,713,32449.750577
920.0,586,32578.694159
2690.0,838,32713.724184
1440.0,1006,32874.603126
780.0,620,32973.980815
1030.0,819,33104.834908
780.0,575,33193.613584
1400.0,783,33314.328089
1990.0,786,33438.172809
1890.0,898,33618.770992
2740.0,1108,33796.035746
1390.0,763,33915.812722
1550.0,716,34031.818627
790.0,708,34145.205943
620.0,574,34229.488125
410.0,482,34306.408095
1370.0,929,34452.686314
880.0,702,34613.022362
1190.0,630,34714.213419
840.0,676,34823.56429
1850.0,964,34978.086341
1250.0,885,35118.891907
670.0,592,35201.551406
1730.0,785,35328.627064
910.0,647,35435.796614
1540.0,700,35551.372891
1360.0,946,35746.304326
940.0,598,35847.721968
1080.0,576,35940.19718
440.0,454,36013.728902
1070.0,791,36145.382627
330.0,366,36194.106519
710.0,689,36304.488531
1020.0,692,36414.427243
1550.0,826,36546.010118
940.0,700,36691.018538
2040.0,580,36788.145051
480.0,431,36858.565554
790.0,766,36983.333215
230.0,311,37035.706348
850.0,608,37134.480675
970.0,580,37221.676299
750.0,695,37336.863303
710.0,682,37449.420534
710.0,687,37558.767594
2420.0,709,37671.04039
990.0,803,37837.557577
580.0,598,37932.376001
550.0,487,38013.055964
450.0,469,38088.209352
180.0,281,38133.637125
2150.0,1030,38288.958216
2700.0,898,38432.152244
580.0,550,38520.634455
1760.0,993,38679.173474
680.0,591,38803.555612
640.0,744,38921.554053
1170.0,884,39062.130971
1930.0,1647,39315.697845
1110.0,718,39428.837277
1440.0,756,39547.788133
880.0,1008,39707.496208
1620.0,913,39887.836172
650.0,553,39975.659073
1090.0,922,40122.695638
1960.0,1039,40280.361576
1370.0,742,40399.510844
1130.0,754,40518.919808
1270.0,869,40657.965471
810.0,663,40798.952573
1320.0,536,40884.291245
1950.0,1107,41061.913189
420.0,484,41141.022113
330.0,344,41197.372124
1490.0,919,41345.376445
350.0,463,41420.602694
2160.0,1076,41607.534021
1050.0,694,41726.444042
1720.0,912,41927.625195
350.0,359,41991.091298
300.0,313,42044.223573
1450.0,685,42160.133347
1510.0,769,42278.782311
1870.0,1224,42487.940784
1380.0,743,42615.457432
790.0,719,42734.962076
1200.0,763,42865.502117
1250.0,764,43037.241105
1080.0,771,43167.897074
990.0,648,43269.082994
740.0,671,43386.344719
980.0,641,43495.557708
1310.0,869,43646.203768
2220.0,858,43795.349802
1130.0,640,43906.798834
1470.0,782,44040.872456
1180.0,739,44220.112661
1460.0,938,44381.635379
1050.0,644,44490.715549
1090.0,603,44594.595137
930.0,708,44712.04812
670.0,511,44797.548907
980.0,669,44909.369691
1110.0,873,45053.776053
1730.0,931,45244.421605
2040.0,1108,45435.234473
2090.0,1064,45615.966667
1980.0,787,45749.953676
2300.0,666,45861.251196
2020.0,948,46018.701134
440.0,420,46085.040002
360.0,460,46162.634444
690.0,539,46285.280299
1950.0,889,46435.652308
1030.0,577,46539.20776
1710.0,859,46680.790583
460.0,408,46747.526357
910.0,726,46872.332659
1210.0,1093,47055.926411
1380.0,584,47159.751643
1210.0,871,47296.765569
970.0,622,47467.454784
1320.0,797,47608.614945
1160.0,918,47766.256455
330.0,354,47831.587797
590.0,460,47911.389013
530.0,529,48002.26264
1130.0,886,48154.784461
1010.0,695,48260.515162
800.0,582,48359.596601
740.0,569,48456.204316
1030.0,655,48602.002973
1110.0,625,48715.790439
1120.0,766,48856.232738
1190.0,778,48990.289945
1270.0,777,49126.069922
910.0,641,49237.336148
2190.0,813,49379.053364
1790.0,949,49551.609439
2580.0,1275,49817.49123
2420.0,955,49980.736783
410.0,494,50064.605119
1030.0,632,50174.859948
2210.0,1329,50391.29964
2710.0,1262,50604.713201
1820.0,824,50799.939521
1580.0,887,50949.753582
2160.0,949,51112.506192
770.0,694,51239.918355
470.0,453,51321.407771
1570.0,716,51462.616747
1110.0,922,51641.167358
880.0,630,51764.823886
1100.0,712,51901.203837
830.0,623,52075.739251
1680.0,1192,52303.183052
780.0,705,52443.667319
680.0,555,52555.483332
1120.0,835,52721.839057
1440.0,905,52902.053143
1000.0,725,53046.685497
2600.0,1203,53328.127156
570.0,464,53413.321167
690.0,537,53511.011111
560.0,477,53601.407895
1560.0,772,53748.779746
690.0,524,53846.73181
670.0,512,53946.323717
2400.0,722,54086.751966
1300.0,808,54246.435654
870.0,714,54376.853518
1120.0,862,54598.902721
1690.0,763,54746.095393
930.0,562,54851.651991
1300.0,664,54980.592436
980.0,604,55098.787128
1970.0,1036,55296.613081
750.0,533,55395.409478
1360.0,714,55528.600974
1030.0,709,55668.01441
1540.0,815,55887.806575
1120.0,704,56022.915474
2580.0,899,56197.853847
1010.0,756,56346.970483
1610.0,790,56489.849958
1670.0,960,56680.578515
1080.0,712,56816.834317
840.0,734,56952.50936
1290.0,870,57174.986106
1480.0,742,57316.414781
330.0,358,57390.111946
1730.0,809,57543.603224
910.0,578,57655.789182
2210.0,604,57771.556832
730.0,514,57873.159455
2260.0,632,57993.345267
1750.0,840,58157.36508
620.0,605,58319.416499
750.0,680,58454.937683
1940.0,1004,58631.476638
880.0,674,58761.381556
1920.0,821,58917.094476
1070.0,650,59041.755682
790.0,643,59169.900215
1570.0,1198,59401.107077
1240.0,732,59595.021997
3090.0,1132,59822.348573
890.0,605,59939.821227
1430.0,950,60130.090019
880.0,629,60249.335162
1060.0,667,60380.624654
700.0,610,60491.656044
1230.0,942,60665.165618
1610.0,916,60910.527574
1310.0,956,61099.060308
1650.0,777,61251.341149
990.0,719,61392.503835
920.0,854,61560.706415
1400.0,854,61715.403882
2190.0,709,61853.58006
1720.0,1213,62125.159898
1210.0,859,62290.829631
1020.0,685,62430.915785
890.0,564,62534.077388
1210.0,794,62692.305637
1250.0,790,62838.248271
1150.0,618,62958.444102
1050.0,747,63104.806176
2110.0,940,63341.482308
570.0,486,63434.863951
470.0,565,63550.074669
940.0,655,63672.048469
1330.0,737,63807.053949
2340.0,1370,64061.306956
1080.0,584,64170.746565
810.0,628,64290.329391
2410.0,1027,64491.490317
1150.0,724,64686.420506
610.0,631,64809.773586
2340.0,834,64959.634067
2040.0,972,65151.310352
2040.0,985,65345.108605
1250.0,790,65495.762496
1050.0,739,65638.958131
1730.0,792,65858.092608
1570.0,1004,66055.421218
1110.0,739,66201.027533
1020.0,660,66335.276668
830.0,592,66450.341735
1020.0,577,66566.067386
1560.0,754,66712.443433
750.0,538,66820.353992
390.0,420,66900.765613
1320.0,814,67056.558224
870.0,804,67268.29944
1300.0,877,67445.713399
1690.0,1065,67657.850137
850.0,660,67794.053007
1170.0,730,67935.139211
990.0,844,68092.112519
1850.0,831,68256.96906
570.0,589,68432.313555
1360.0,615,68545.520239
1230.0,875,68710.119788
1350.0,1016,68897.167751
1200.0,809,69042.65497
1070.0,609,69153.425015
1150.0,641,69276.377794
1210.0,774,69416.713755
1650.0,905,69587.022123
1170.0,785,69792.065239
1000.0,611,69906.078719
2940.0,1010,70080.917961
1900.0,970,70255.514587
980.0,589,70367.065104
1990.0,812,70519.422095
1250.0,736,70658.02186
1130.0,758,70800.968372
1230.0,1054,71054.326576
1780.0,898,71217.691207
2070.0,1079,71419.808538
1160.0,796,71569.482568
1870.0,1050,71761.105347
1170.0,607,71870.866497
1150.0,1017,72112.993072
