# {"t_start": 1681141635.9798548, "env_id": "TimePilotNoFrameskip-v4"} 
r,l,t
700.0,896,16.558335
800.0,906,27.613068
4600.0,2661,60.29279
900.0,1184,74.851482
4600.0,2477,197.87454
900.0,1706,218.39993
500.0,1308,311.487022
600.0,910,391.492928
700.0,1182,558.105498
4300.0,1674,699.728384
4000.0,1671,843.235548
800.0,927,920.660016
4500.0,2804,1254.50392
4100.0,1395,1373.206474
7700.0,1992,1545.94712
4200.0,1591,1780.35945
1000.0,1824,1935.032971
1500.0,2470,2149.345558
7900.0,2657,2441.17806
900.0,1424,2562.96267
3900.0,1118,2658.377727
700.0,837,2731.040472
4200.0,1533,2859.355957
900.0,1654,3081.57164
4300.0,1529,3215.013376
4400.0,1805,3371.791308
4500.0,1926,3534.756644
7700.0,2485,3811.926891
4200.0,2070,3991.470723
700.0,1559,4127.023454
3800.0,1181,4298.032333
4600.0,2138,4482.699273
900.0,1113,4576.377036
1100.0,2017,4748.76591
700.0,1126,4930.964282
4700.0,2253,5122.731217
900.0,1084,5213.058213
4000.0,1878,5371.022757
400.0,1089,5528.427782
4400.0,1912,5690.886126
4200.0,1572,5822.664165
3900.0,1489,5947.732534
700.0,1165,6102.784797
4800.0,2150,6287.8535
1200.0,1433,6407.646
800.0,1116,6501.134347
7600.0,1840,6724.639347
4000.0,1534,6855.93802
800.0,1325,6968.419237
4800.0,2482,7250.55988
4400.0,2154,7433.910118
700.0,1397,7551.211314
4400.0,1573,7684.965702
4300.0,1564,7870.556327
7700.0,2504,8084.977661
1000.0,1240,8189.226589
4300.0,1599,8325.913799
1000.0,1463,8521.336506
4800.0,2118,8700.688753
600.0,1157,8798.201372
1400.0,1900,8958.988113
1000.0,1299,9139.246534
4300.0,2002,9309.673415
600.0,1265,9417.458405
7800.0,2299,9667.876266
4400.0,1854,9825.332231
4000.0,2061,9999.842851
4500.0,1572,10134.374115
1500.0,2063,10384.6986
4000.0,1609,10521.417307
4500.0,1613,10657.84014
5200.0,1850,10871.593119
4000.0,1788,11023.313561
3800.0,1517,11153.727342
900.0,1682,11299.485728
4200.0,1789,11503.043889
4200.0,1749,11650.166743
1100.0,1407,11769.405678
8000.0,3355,12105.859343
4000.0,1331,12218.08495
4000.0,1947,12385.401703
4200.0,1331,12499.080717
800.0,1125,12648.347283
7800.0,1968,12815.190876
7800.0,2361,13017.496088
4400.0,2130,13255.875464
4900.0,2636,13480.056548
3900.0,1805,13634.57241
800.0,932,13712.397181
900.0,1296,13879.720087
4000.0,1290,13991.239532
4100.0,1502,14121.430568
3800.0,1127,14215.655172
4400.0,1766,14412.292487
4300.0,1720,14557.560679
3900.0,1521,14690.461155
4700.0,1715,14834.966003
3900.0,1231,14984.805772
4400.0,2552,15200.984329
4000.0,1245,15309.521395
800.0,1017,15396.463962
4900.0,2029,15614.205455
4400.0,1925,15777.578927
900.0,1261,15885.545422
800.0,1384,16003.150156
4200.0,1773,16207.744642
800.0,1305,16319.236717
400.0,810,16388.174397
4600.0,1391,16505.302444
800.0,1038,16592.579211
4200.0,1428,16776.720757
4300.0,1296,16886.707149
4000.0,1402,17007.075418
3900.0,1353,17121.942673
4200.0,1800,17321.985762
4200.0,1180,17423.282115
3800.0,994,17508.608609
3800.0,823,17577.615986
4200.0,1320,17688.64263
600.0,903,17765.437596
3800.0,897,17841.817052
4200.0,1514,18026.184047
7800.0,2169,18211.731572
7800.0,2423,18415.609445
4400.0,1854,18644.634282
4400.0,1376,18762.930624
4200.0,1406,18882.991915
3900.0,1092,18974.973047
4500.0,2226,19213.002972
4000.0,1224,19315.926186
1000.0,988,19399.604945
1100.0,1053,19488.598875
700.0,721,19548.907711
3900.0,866,19621.965502
3800.0,1172,19764.344082
4800.0,2411,19969.946197
4500.0,1822,20125.97334
4300.0,1500,20299.909266
4200.0,1423,20419.964511
600.0,919,20496.605913
4100.0,1213,20598.324673
800.0,900,20673.785441
3800.0,774,20739.411244
800.0,1030,20894.902852
4600.0,1315,21007.137555
4500.0,1708,21151.472083
4200.0,1496,21278.203182
4400.0,1446,21459.197924
7700.0,1967,21628.110114
4700.0,1568,21761.154545
4500.0,1751,21909.799966
5000.0,2141,22145.779552
4300.0,1608,22284.442929
4000.0,1175,22386.009034
4100.0,1496,22514.463642
4000.0,1139,22651.767242
4200.0,1427,22771.490395
4200.0,1080,22862.188465
4600.0,1752,23012.424266
800.0,1099,23107.800739
600.0,682,23210.138423
800.0,1070,23299.755877
900.0,1388,23416.831537
3900.0,820,23484.937089
8000.0,1909,23647.897862
4300.0,1525,23828.197019
800.0,922,23906.875009
600.0,903,23983.185393
600.0,684,24039.913398
4300.0,1485,24166.200098
4200.0,1619,24303.413154
3900.0,955,24427.369241
900.0,963,24509.544017
4200.0,1560,24642.989819
