# {"t_start": 1680541631.6488786, "env_id": "MsPacmanNoFrameskip-v4"} 
r,l,t
460.0,522,16.305495
270.0,758,32.561318
910.0,684,47.742083
540.0,528,59.641922
580.0,586,71.657517
350.0,362,78.941272
410.0,412,87.232
510.0,914,105.504947
450.0,664,118.547727
520.0,554,128.947247
710.0,843,205.044512
1010.0,860,223.851767
410.0,409,232.178104
630.0,587,244.842587
150.0,288,251.325196
920.0,735,266.655858
400.0,498,276.619811
670.0,651,289.721666
580.0,713,304.01823
500.0,603,316.021083
440.0,617,375.959872
300.0,550,388.038521
870.0,528,399.918482
750.0,580,412.71333
830.0,675,428.014679
660.0,788,445.880907
510.0,532,457.116261
380.0,561,468.305003
880.0,982,486.831923
1120.0,674,499.617872
620.0,589,545.953229
570.0,708,560.065204
1440.0,914,580.209163
1220.0,856,599.725334
350.0,438,609.489782
890.0,783,625.892803
450.0,475,635.854159
760.0,644,649.385643
770.0,810,666.697527
240.0,340,716.4716
390.0,582,728.11969
540.0,642,741.152705
880.0,782,756.440934
1480.0,1038,775.932155
340.0,463,784.630574
450.0,538,794.599358
1050.0,1009,815.634115
710.0,659,829.775166
750.0,618,880.649037
1260.0,754,896.309627
720.0,641,909.877336
590.0,642,922.159357
1050.0,752,937.41627
660.0,540,948.266983
1310.0,1019,967.856984
760.0,791,982.584833
780.0,1031,1054.229444
450.0,450,1063.702557
1460.0,982,1085.108262
1080.0,796,1103.220772
1300.0,912,1123.24372
1110.0,769,1140.64728
1080.0,808,1157.48882
750.0,688,1170.182541
810.0,735,1183.968496
300.0,457,1248.755042
310.0,473,1258.769781
860.0,593,1271.452085
580.0,535,1283.465874
610.0,567,1296.468412
690.0,563,1309.114025
630.0,706,1325.196691
1690.0,1224,1351.268355
1870.0,1062,1371.403361
1040.0,870,1441.333384
770.0,951,1458.71427
460.0,592,1470.05331
290.0,423,1478.920444
1090.0,1008,1500.068485
740.0,532,1511.656429
800.0,718,1527.897174
810.0,791,1545.975324
