# {"t_start": 1680793656.3865583, "env_id": "MsPacmanNoFrameskip-v4"} 
r,l,t
680.0,723,15.408837
710.0,612,24.455691
630.0,647,34.514457
480.0,652,44.595198
480.0,653,54.691376
290.0,450,61.492999
900.0,649,71.163998
280.0,579,79.789408
540.0,703,90.428542
440.0,469,97.525159
280.0,339,135.709434
630.0,625,144.863455
740.0,651,154.783318
290.0,451,161.879359
490.0,650,172.089083
770.0,721,183.462003
710.0,718,194.702376
500.0,670,205.199885
770.0,738,217.023935
700.0,650,227.178114
500.0,628,291.414755
810.0,992,307.27687
490.0,800,320.143394
520.0,653,330.691258
510.0,736,342.544995
910.0,706,353.849602
950.0,855,367.826392
400.0,482,375.527833
540.0,560,384.438647
320.0,663,447.489189
310.0,613,457.366042
540.0,706,468.713302
740.0,580,478.038388
720.0,724,489.733335
800.0,779,502.526396
450.0,634,512.823527
950.0,749,524.772709
490.0,756,536.125412
450.0,634,597.798346
700.0,537,606.163752
460.0,603,616.048339
860.0,610,625.867251
930.0,604,635.69818
550.0,647,645.96718
1050.0,814,658.971708
360.0,691,669.864738
540.0,661,679.929972
450.0,624,745.241601
840.0,636,754.899909
510.0,962,769.654893
980.0,797,782.412649
640.0,567,791.296421
450.0,627,801.314492
680.0,691,812.154107
370.0,646,822.099975
1300.0,673,832.284755
550.0,617,841.877385
500.0,547,906.493269
260.0,552,915.326739
900.0,676,926.13321
700.0,851,939.805451
260.0,576,948.792932
2250.0,837,961.338312
1080.0,780,973.14817
740.0,845,985.914865
580.0,648,1050.748756
670.0,835,1064.075534
530.0,538,1072.664949
570.0,454,1079.90109
1040.0,766,1091.430747
360.0,534,1099.354465
510.0,699,1109.864992
620.0,524,1117.708136
1390.0,796,1129.542787
590.0,534,1137.774546
760.0,706,1195.705379
720.0,560,1204.254258
360.0,513,1212.031179
750.0,866,1224.765891
380.0,673,1234.616478
1080.0,578,1243.357537
1550.0,808,1255.580742
1250.0,974,1270.649538
320.0,405,1277.005217
580.0,644,1287.223861
900.0,764,1354.88851
750.0,658,1364.451083
410.0,578,1372.85925
740.0,877,1385.527623
1100.0,682,1395.453425
500.0,794,1407.132737
560.0,1058,1423.799474
750.0,732,1435.304697
670.0,683,1508.876189
540.0,720,1519.20437
710.0,605,1527.910705
230.0,656,1537.242722
1630.0,1038,1552.581776
420.0,576,1561.545115
1880.0,706,1572.588514
500.0,656,1583.030277
1110.0,724,1594.43835
1770.0,617,1663.475714
500.0,651,1672.849989
640.0,555,1680.941526
290.0,622,1690.501662
320.0,744,1702.034649
790.0,620,1711.425343
700.0,509,1719.063352
800.0,753,1730.411737
290.0,657,1740.893928
490.0,816,1813.606557
480.0,565,1822.073894
500.0,775,1833.081438
1060.0,1026,1848.298573
1160.0,786,1860.103268
1990.0,568,1868.574591
560.0,629,1877.93695
830.0,660,1887.891508
610.0,596,1896.865899
600.0,685,1959.88326
1420.0,1071,1976.581558
1120.0,687,1987.485821
570.0,562,1996.4623
720.0,530,2004.43093
1230.0,908,2018.198266
520.0,706,2028.941488
640.0,668,2038.978338
520.0,490,2046.416875
1390.0,770,2116.5389
570.0,492,2124.122293
1460.0,885,2138.098438
720.0,561,2146.580318
730.0,540,2154.610722
880.0,638,2164.392895
1220.0,818,2176.725343
1570.0,828,2189.290573
1150.0,915,2203.021743
780.0,666,2264.828723
1380.0,909,2278.688617
550.0,487,2286.075338
700.0,793,2298.108451
1440.0,808,2310.529909
830.0,514,2318.212286
700.0,572,2326.434393
340.0,522,2333.952973
930.0,735,2344.701139
1120.0,752,2398.653327
1420.0,808,2410.628808
650.0,612,2420.177423
620.0,692,2430.912042
1540.0,1153,2448.873116
1100.0,742,2460.385887
1230.0,898,2473.730217
660.0,536,2481.601294
1030.0,688,2531.506702
760.0,811,2543.411249
780.0,947,2557.668516
870.0,708,2568.519247
1210.0,702,2579.159291
580.0,514,2587.028825
930.0,877,2600.401129
890.0,622,2609.82274
650.0,475,2617.009301
1690.0,908,2687.546206
700.0,531,2695.354777
1340.0,840,2708.38378
1510.0,839,2721.312574
1510.0,902,2735.183238
1080.0,821,2747.784543
760.0,615,2757.250152
780.0,653,2767.329291
710.0,623,2776.947699
810.0,770,2841.603151
490.0,535,2849.804716
1530.0,873,2863.489117
730.0,735,2874.873184
1550.0,1149,2892.414572
980.0,952,2907.025492
1330.0,818,2919.471974
660.0,598,2976.28602
590.0,638,2985.80695
820.0,548,2994.210888
850.0,661,3004.215111
770.0,697,3014.997796
1180.0,463,3022.138117
880.0,783,3034.12965
280.0,308,3038.899472
770.0,663,3048.937666
630.0,525,3056.962108
540.0,479,3064.375448
1170.0,613,3118.979333
1180.0,551,3127.077535
550.0,562,3135.452513
770.0,700,3146.223083
1310.0,877,3159.625752
760.0,725,3170.621948
1050.0,608,3180.00619
710.0,761,3191.415992
730.0,691,3201.909185
640.0,628,3260.905617
650.0,709,3271.114618
600.0,763,3282.152271
1050.0,677,3292.537241
930.0,958,3307.21291
990.0,785,3319.304194
1010.0,711,3330.333359
1140.0,606,3339.688292
560.0,582,3348.626571
410.0,502,3411.791652
2230.0,874,3424.583546
2190.0,933,3438.442485
450.0,400,3444.582345
660.0,663,3454.764904
420.0,501,3462.454746
1150.0,1013,3477.814341
900.0,703,3488.61398
440.0,344,3493.994662
770.0,431,3500.602372
640.0,489,3557.649549
570.0,640,3566.700757
