# {"t_start": 1680772455.7982035, "env_id": "FreewayNoFrameskip-v4"} 
r,l,t
0.0,2044,32.245089
0.0,2046,62.916165
0.0,2045,92.148072
0.0,2043,273.375426
0.0,2045,301.372411
0.0,2045,330.751779
0.0,2044,522.562622
0.0,2044,549.224259
0.0,2045,577.867053
0.0,2042,752.552927
0.0,2045,781.524234
0.0,2046,810.495317
0.0,2046,1000.939682
0.0,2045,1030.661612
0.0,2043,1059.916401
0.0,2043,1252.887432
0.0,2046,1280.910679
0.0,2044,1310.304822
0.0,2041,1494.950163
0.0,2048,1523.272728
0.0,2042,1553.090965
0.0,2042,1739.419808
0.0,2047,1770.337167
0.0,2041,1799.066891
0.0,2042,1960.805498
0.0,2047,1988.033502
0.0,2042,2016.720126
0.0,2046,2203.703803
0.0,2046,2231.06562
0.0,2041,2257.06707
0.0,2044,2421.251499
0.0,2042,2447.679818
0.0,2046,2474.63515
0.0,2045,2646.50476
0.0,2043,2675.336226
0.0,2045,2703.238335
0.0,2044,2870.674092
0.0,2041,2912.331809
0.0,2046,2970.524359
0.0,2046,3293.315171
0.0,2045,3351.738971
0.0,2047,3410.281385
0.0,2043,3734.982046
0.0,2042,3793.026911
0.0,2046,3851.614403
0.0,2043,4173.849129
0.0,2048,4231.386651
0.0,2046,4289.481558
0.0,2046,4610.414991
0.0,2045,4668.325443
0.0,2043,4725.889531
0.0,2044,5053.097132
0.0,2047,5111.755451
0.0,2045,5170.390481
0.0,2041,5228.995201
0.0,2045,5469.462624
0.0,2046,5493.829733
0.0,2044,5516.213437
