# {"t_start": 1680753490.9330254, "env_id": "MsPacmanNoFrameskip-v4"} 
r,l,t
580.0,938,18.674325
340.0,689,28.558553
490.0,628,37.476604
340.0,547,45.43548
570.0,501,52.562254
250.0,573,60.779576
550.0,914,74.062397
610.0,677,83.585889
790.0,793,95.071547
420.0,746,147.210049
190.0,317,152.140836
900.0,502,159.824831
880.0,637,169.745491
430.0,559,178.377109
760.0,990,193.34107
120.0,422,199.806386
610.0,638,209.572224
1010.0,779,221.532601
1240.0,827,276.569606
750.0,924,289.787052
610.0,615,298.528398
760.0,551,306.292501
800.0,734,316.543668
820.0,1026,330.986162
610.0,584,339.161939
960.0,967,352.777893
980.0,544,360.29439
1060.0,812,412.128627
620.0,643,422.268689
460.0,475,429.728721
690.0,556,438.426346
990.0,789,450.68084
840.0,640,460.64518
440.0,566,469.192894
1450.0,670,479.35025
770.0,833,492.079709
360.0,370,497.457398
1170.0,794,551.468359
1800.0,848,563.127802
1240.0,765,573.575936
390.0,592,581.922828
1200.0,839,593.518791
460.0,429,599.296721
310.0,565,606.910607
750.0,623,615.459091
740.0,676,624.690626
420.0,429,672.349888
950.0,971,686.824741
370.0,376,692.364392
840.0,694,702.842299
330.0,416,708.970362
880.0,556,717.375898
800.0,664,727.37661
490.0,508,734.928751
550.0,474,742.059848
690.0,624,751.342706
700.0,722,761.722093
560.0,693,826.712956
970.0,869,838.956066
700.0,736,849.112823
800.0,825,860.609448
490.0,398,866.168696
600.0,694,876.047011
490.0,438,882.379509
480.0,382,887.667875
460.0,437,893.811429
300.0,389,899.10092
690.0,638,940.65682
260.0,328,945.638018
1370.0,716,956.663552
1140.0,796,968.803025
700.0,600,977.920908
1090.0,697,988.419382
770.0,577,997.068775
560.0,439,1003.548181
1350.0,965,1018.212536
790.0,676,1028.465844
210.0,292,1032.825814
530.0,549,1086.963557
520.0,428,1092.930261
1100.0,684,1102.36846
1040.0,992,1115.931838
1410.0,637,1124.730989
620.0,485,1131.399533
2120.0,682,1140.679349
1280.0,916,1152.928117
2710.0,680,1162.130791
980.0,633,1222.027781
1030.0,761,1233.799567
300.0,384,1239.75
400.0,533,1248.008171
580.0,507,1255.899614
750.0,648,1266.04375
1520.0,763,1277.972149
320.0,558,1286.650024
1700.0,842,1299.742789
350.0,379,1305.633006
770.0,582,1359.455048
1260.0,733,1369.599419
600.0,473,1376.032515
560.0,445,1382.195285
200.0,322,1386.710819
600.0,496,1393.643563
940.0,539,1401.210571
1060.0,792,1412.318778
380.0,436,1418.378557
940.0,671,1427.706626
770.0,615,1436.385886
1520.0,814,1497.312409
900.0,874,1510.58679
470.0,454,1517.319963
840.0,603,1526.658374
660.0,484,1534.242753
860.0,690,1544.977191
1390.0,919,1559.190088
450.0,591,1568.47234
480.0,374,1574.323973
1710.0,864,1587.840995
350.0,389,1638.602185
1360.0,1031,1653.156944
630.0,552,1661.015865
2470.0,897,1673.792374
1100.0,680,1683.669376
550.0,482,1690.569909
720.0,601,1699.109729
880.0,719,1709.281443
890.0,608,1718.039289
510.0,603,1774.322449
1510.0,772,1785.420855
780.0,687,1796.191674
550.0,526,1804.258388
480.0,437,1810.952197
430.0,388,1816.819417
1260.0,622,1826.296789
1140.0,786,1837.928427
1040.0,675,1847.864079
1640.0,842,1860.24461
850.0,711,1913.623482
540.0,513,1920.680544
1090.0,663,1929.747169
1020.0,676,1939.363843
1740.0,1050,1953.972322
1250.0,948,1967.221955
1180.0,793,1978.048669
720.0,592,1986.333259
740.0,496,1993.002273
1030.0,691,2061.385465
710.0,523,2069.089722
1490.0,731,2080.21576
480.0,482,2087.727544
640.0,451,2094.910108
1680.0,1013,2110.655571
1340.0,968,2125.746244
990.0,923,2139.763283
980.0,695,2149.722396
550.0,461,2205.549458
